#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="CoalescentConstant.t:ThiesDiscoINDELs" spec="beast.evolution.tree.coalescent.Coalescent">
#            <populationModel id="ConstantPopulation.t:ThiesDiscoINDELs" spec="beast.evolution.tree.coalescent.ConstantPopulation">
#                <parameter id="popSize.t:ThiesDiscoINDELs" name="popSize">0.3</parameter>
#            </populationModel>
#            <treeIntervals id="TreeIntervals.t:ThiesDiscoINDELs" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                <tree id="Tree.t:ThiesDiscoINDELs">
#                    <trait id="dateTrait.t:ThiesDiscoINDELs" spec="beast.evolution.tree.TraitSet" traitname="date">
#                Th086.07=7.0,
#Th106.09=9.0,
#Th230.12=12.0,
#Th074.13=13.0,
#Th132.11=11.0,
#Th162.12=12.0,
#Th196.12=12.0,
#Th106.11=11.0,
#Th117.11=11.0,
#Th134.11=11.0                
#                                    <taxa id="TaxonSet.ThiesDiscoINDELs" spec="beast.evolution.alignment.TaxonSet">
#                        </taxa>
#                    </trait>
#                    <taxonset idref="TaxonSet.ThiesDiscoINDELs"/>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <prior id="ClockPrior.c:ThiesDiscoINDELs" name="distribution">
#            <parameter id="clockRate.c:ThiesDiscoINDELs" name="x">1.0</parameter>
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="PopSizePrior.t:ThiesDiscoINDELs" name="distribution" x="@popSize.t:ThiesDiscoINDELs">
#            <OneOnX id="OneOnX.0" name="distr"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@ThiesDiscoINDELs" id="treeLikelihood.ThiesDiscoINDELs" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:ThiesDiscoINDELs">
#            <siteModel id="SiteModel.s:ThiesDiscoINDELs" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:ThiesDiscoINDELs" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:ThiesDiscoINDELs" name="shape">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:ThiesDiscoINDELs" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="JC69.s:ThiesDiscoINDELs" spec="beast.evolution.substitutionmodel.JukesCantor"/>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:ThiesDiscoINDELs" id="StrictClock.c:ThiesDiscoINDELs" spec="beast.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	mutationRate	clockRate	popSize	CoalescentConstant.
5889000	-9195.447510446957	-9116.431794444787	-79.01571600217075	-9116.431794444787	594.4348183276356	1.0	1.6608987199084115E-4	771.3422579620135	-72.36758381276063
5890000	-9198.899640507005	-9117.245590352817	-81.65405015418752	-9117.245590352817	775.1088370256991	1.0	1.2494527703528588E-4	1558.3847283962598	-74.30264502088765
5891000	-9193.349183392762	-9115.762587247533	-77.58659614522854	-9115.762587247533	448.07798217863785	1.0	2.3068621969004184E-4	440.56536729382077	-71.49853731745897
5892000	-9194.961674391296	-9119.760314095165	-75.20136029613084	-9119.760314095165	419.23671389021376	1.0	2.4125848565577238E-4	816.2745846971801	-68.49660949691607
5893000	-9200.111019298192	-9123.871555033975	-76.23946426421833	-9123.871555033975	470.76963418623626	1.0	2.190726791288457E-4	852.2353086078143	-69.49160159170876
5894000	-9192.212185307646	-9116.373879480723	-75.83830582692282	-9116.373879480723	366.1291174385603	1.0	2.632029256805902E-4	1157.1774882659709	-68.78456670763435
5895000	-9187.081171172582	-9118.783131271319	-68.29803990126236	-9118.783131271319	201.32194648530967	1.0	4.672903213891056E-4	446.07611786991646	-62.19755029593463
5896000	-9195.17570539212	-9118.18650135172	-76.98920404039896	-9118.18650135172	433.74968110060826	1.0	2.319349009740485E-4	1214.8440785461848	-69.88683302327402
5897000	-9198.675837291968	-9117.643492721505	-81.03234457046325	-9117.643492721505	696.5649454812551	1.0	1.4691604885336786E-4	1780.599790705938	-73.547639022865
5898000	-9198.712637385037	-9117.597603906033	-81.11503347900364	-9117.597603906033	632.8756773695391	1.0	1.5096712178907224E-4	1804.2449396559266	-73.6171360117353
5899000	-9211.235176070584	-9118.802715247666	-92.4324608229187	-9118.802715247666	2181.723501852347	1.0	4.5870696419137134E-5	4966.086599767942	-83.92207341846701
5900000	-9204.300375038529	-9114.33863664942	-89.96173838910838	-9114.33863664942	1716.884476246345	1.0	5.55767080974056E-5	2888.5738911792228	-81.99322019305474
5901000	-9192.424894477492	-9114.53074413449	-77.89415034300173	-9114.53074413449	511.73602278591443	1.0	1.9148358017327002E-4	1116.6979967306534	-70.8760189504706
5902000	-9196.964251913296	-9115.029538522516	-81.93471339078006	-9115.029538522516	808.7901882689237	1.0	1.2719104601959788E-4	1644.877323496933	-74.52929230574327
5903000	-9208.177627206915	-9113.70148448199	-94.47614272492525	-9113.70148448199	2527.248685408402	1.0	3.7241292660754136E-5	6674.088587705896	-85.67015479214706
5904000	-9212.073906206548	-9119.18285975476	-92.89104645178838	-9119.18285975476	2024.5716470917414	1.0	4.7177941600052505E-5	6645.624871018502	-84.08933244879151
5905000	-9219.63536575187	-9114.79402900495	-104.84133674691974	-9114.79402900495	7573.871293658306	1.0	1.2913293903152281E-5	11680.756708957515	-95.47563870591027
5906000	-9215.579589145042	-9118.858152330307	-96.72143681473351	-9118.858152330307	2838.136039348464	1.0	3.372253092411249E-5	9315.315200210827	-87.58202169435181
5907000	-9204.157918484852	-9116.424831058854	-87.73308742599798	-9116.424831058854	1405.0409769338737	1.0	6.73536319223046E-5	2372.6893281093335	-79.961308097598
5908000	-9203.276244248276	-9118.910974727594	-84.36526952068283	-9118.910974727594	984.4530680538306	1.0	1.0709652353805054E-4	2275.8026261941577	-76.63518144879532
5909000	-9200.904666007958	-9118.898325066217	-82.0063409417411	-9118.898325066217	785.9494650628397	1.0	1.2230317319139385E-4	1367.7233132484378	-74.78543812041254
5910000	-9195.20878528878	-9116.861657222518	-78.34712806626095	-9116.861657222518	518.8142692451001	1.0	1.8464585115858848E-4	1174.7941260471987	-71.2782798669088
5911000	-9208.257469133909	-9116.76676652072	-91.49070261318974	-9116.76676652072	1995.5017136099916	1.0	5.055815674660178E-5	3711.159315543041	-83.27160302242734
5912000	-9211.98942504375	-9117.87726167353	-94.11216337021986	-9117.87726167353	2254.862378497258	1.0	4.152522801511873E-5	6905.720050591985	-85.27205803021987
5913000	-9197.622567682425	-9113.606012597593	-84.01655508483266	-9113.606012597593	852.6552026878816	1.0	1.1097939286363315E-4	946.5530489088021	-77.16372806830665
5914000	-9189.439183221151	-9117.238898975018	-72.20028424613251	-9117.238898975018	305.69307385407177	1.0	3.316948742965617E-4	529.5581799276022	-65.92824121002114
5915000	-9194.868915285839	-9118.825438374135	-76.04347691170298	-9118.825438374135	346.40234923313307	1.0	2.9552476239497075E-4	1339.3502556823673	-68.84353702017133
5916000	-9193.54931736991	-9113.758813770275	-79.79050359963607	-9113.758813770275	637.2077118224468	1.0	1.5854844976760752E-4	987.254071538678	-72.8955761753566
5917000	-9191.595020394769	-9115.42102254387	-76.17399785089998	-9115.42102254387	446.27627516887304	1.0	2.177904148032446E-4	774.8477058356963	-69.52133134945608
5918000	-9200.874163370912	-9118.22616829314	-82.64799507777293	-9118.22616829314	796.8568748583347	1.0	1.1896764572113515E-4	1586.8873753834687	-75.27846532675694
5919000	-9196.40515772901	-9124.216919259392	-72.18823846961753	-9124.216919259392	271.7088997305912	1.0	3.8551413862282453E-4	702.47831404592	-65.63362393857163
5920000	-9196.14652184945	-9117.738276438862	-78.40824541058747	-9117.738276438862	530.639701836819	1.0	1.759341318451383E-4	861.4595555938017	-71.64961730221738
5921000	-9203.663094818747	-9119.532437232348	-84.13065758639858	-9119.532437232348	960.6729802665322	1.0	1.0786072866177331E-4	1577.597469912444	-76.76699920630882
5922000	-9199.095279033203	-9117.214848408594	-81.88043062461006	-9117.214848408594	798.7782570541511	1.0	1.2360507344695226E-4	1562.024026278388	-74.5266929125884
5923000	-9207.60095580956	-9116.9788114802	-90.62214432936041	-9116.9788114802	1742.5422711047204	1.0	5.7119375446477286E-5	4480.445770617462	-82.21466650653144
5924000	-9204.23950254022	-9120.119858506881	-84.11964403333869	-9120.119858506881	1053.3456055087097	1.0	9.500551080245703E-5	1729.118831669896	-76.66427682146308
5925000	-9211.438782747482	-9123.757196655259	-87.68158609222361	-9123.757196655259	1528.096960689949	1.0	6.973301964796338E-5	2174.1737338010694	-79.99718211338352
5926000	-9199.349040793928	-9115.587404840813	-83.76163595311502	-9115.587404840813	682.0341412061513	1.0	1.3822315844640745E-4	2919.1976837132815	-75.78257186145936
5927000	-9199.0633235612	-9116.04713047549	-83.01619308570946	-9116.04713047549	891.9490377485763	1.0	1.0870305416815856E-4	1517.9883649534938	-75.69105179250428
5928000	-9199.585303063654	-9122.76698364869	-76.81831941496445	-9122.76698364869	467.5810933324138	1.0	2.1955666606783688E-4	535.4848885242145	-70.5351467448507
5929000	-9188.894292869996	-9116.057204845589	-72.83708802440798	-9116.057204845589	242.7075253569176	1.0	4.150252477436317E-4	947.272625862768	-65.98350108895366
5930000	-9185.0659924867	-9121.171443739897	-63.894548746802904	-9121.171443739897	137.67087371030735	1.0	7.547300896709323E-4	207.0936074527129	-58.561377845837136
5931000	-9181.853817286106	-9120.856320523546	-60.99749676256035	-9120.856320523546	96.61632503312372	1.0	0.0010233628762034805	196.5589236400228	-55.716534510349284
5932000	-9195.026777910223	-9116.510901601787	-78.515876308436	-9116.510901601787	559.6243933660661	1.0	1.7842359936169098E-4	1067.110075407165	-71.5431668989996
5933000	-9197.164433867825	-9116.044328479995	-81.12010538783123	-9116.044328479995	730.5646482228863	1.0	1.376333530533701E-4	1152.7376332080687	-74.07021044487998
5934000	-9196.825885181272	-9118.627279720016	-78.19860546125551	-9118.627279720016	536.814027525593	1.0	1.830865597941704E-4	1121.036754503977	-71.17659625147377
5935000	-9187.04546183732	-9116.441712798822	-70.60374903849845	-9116.441712798822	238.80788395496182	1.0	3.9768201454107874E-4	605.4229251612588	-64.19782177483583
5936000	-9195.736986761369	-9117.47668154129	-78.26030522008007	-9117.47668154129	525.844544510776	1.0	1.787046033817365E-4	778.1506946523605	-71.6033850197322
5937000	-9188.402777251664	-9117.354974935784	-71.04780231587947	-9117.354974935784	268.68128604376165	1.0	3.5387087627960774E-4	391.41903673409473	-65.07802362455786
5938000	-9194.16234307574	-9118.697927311036	-75.46441576470497	-9118.697927311036	447.50082804077704	1.0	2.212590043733238E-4	675.5181171209392	-68.9489357873521
5939000	-9197.736554337911	-9116.8731223889	-80.86343194901058	-9116.8731223889	573.1419090454882	1.0	1.6727458130735362E-4	2040.4731262688488	-73.24249496442108
5940000	-9211.160228925395	-9116.844915605136	-94.315313320259	-9116.844915605136	2778.934180928011	1.0	3.5111999087860006E-5	4877.85183094735	-85.822853116904
5941000	-9200.418238175553	-9114.273740662005	-86.14449751354815	-9114.273740662005	1151.159150061597	1.0	8.366648123713847E-5	1320.0946954660587	-78.95903876155141
5942000	-9193.40467267462	-9113.72464599559	-79.68002667903109	-9113.72464599559	643.5604036991754	1.0	1.509562279389997E-4	1255.1730302987598	-72.54499796422076
5943000	-9206.129702163069	-9116.862566393313	-89.26713576975646	-9116.862566393313	1695.9905270783827	1.0	5.884640430918925E-5	2583.8411489487894	-81.41010338160865
5944000	-9207.754018758451	-9116.475273701444	-91.27874505700736	-9116.475273701444	2037.4002714686917	1.0	5.056083447674156E-5	4326.612471682494	-82.90620488130111
5945000	-9212.350730724	-9121.569957930213	-90.78077279378687	-9121.569957930213	2023.8878608174755	1.0	4.8831230246813545E-5	2806.41781488332	-82.84110864368041
5946000	-9197.641585050482	-9119.369518543852	-78.27206650663068	-9119.369518543852	568.3296547297914	1.0	1.7807850065636033E-4	1066.7508922618924	-71.29969374813274
5947000	-9200.648628054036	-9123.442334959818	-77.20629309421751	-9123.442334959818	531.1501162230683	1.0	1.863975375738331E-4	878.3348661841529	-70.42826517673049
5948000	-9203.177772402842	-9116.031206239064	-87.14656616377707	-9116.031206239064	1342.0219536686282	1.0	7.248458867456918E-5	2446.375503503358	-79.34420334193585
5949000	-9196.280883363816	-9114.146013539188	-82.134869824627	-9114.146013539188	760.7754090557523	1.0	1.2698318190549574E-4	1048.533756464179	-75.1797217797969
5950000	-9195.757953088072	-9117.021370497836	-78.73658259023644	-9117.021370497836	557.1642081957028	1.0	1.7573323999347412E-4	1094.8615889689167	-71.73819935874346
5951000	-9192.715152539336	-9122.42520554876	-70.28994699057746	-9122.42520554876	266.5667553335568	1.0	3.942165223483276E-4	358.8837974885899	-64.40694833836191
5952000	-9190.7980377811	-9116.742423610776	-74.05561417032393	-9116.742423610776	351.5817946723802	1.0	2.813416179388277E-4	805.5888229489691	-67.36404070321026
5953000	-9206.343736949957	-9118.499462133823	-87.8442748161345	-9118.499462133823	1301.2058559329735	1.0	7.86082247573664E-5	3619.6785092330374	-79.65013432486262
5954000	-9208.72723324982	-9115.903453778887	-92.82377947093242	-9115.903453778887	2230.356654361389	1.0	4.3579922310874745E-5	5150.685293687696	-84.27689441939175
5955000	-9191.789086888466	-9115.66380758213	-76.12527930633621	-9115.66380758213	429.7493724183961	1.0	2.4037990039314541E-4	892.618201537985	-69.33112036275362
5956000	-9193.703732356438	-9114.338364879828	-79.36536747661059	-9114.338364879828	604.2749663821744	1.0	1.6531055224633606E-4	912.2149722467765	-72.54949179912984
5957000	-9189.114580704292	-9116.410366837385	-72.70421386690772	-9116.410366837385	269.6595831394041	1.0	3.656352153006713E-4	866.8721250843276	-65.9393223922573
5958000	-9197.79063769946	-9113.610160079828	-84.18047761963047	-9113.610160079828	924.2526127691344	1.0	1.0902347524778518E-4	2368.642477245601	-76.41040534402181
5959000	-9221.998203116016	-9115.125867339095	-106.87233577692103	-9115.125867339095	9554.922010201648	1.0	1.05948852445967E-5	12657.60228407259	-97.42632249220324
5960000	-9214.574747435723	-9118.371075086265	-96.20367234945773	-9118.371075086265	3077.0403031627216	1.0	3.235155832812795E-5	5229.5532253657375	-87.64159122140799
5961000	-9208.962832191555	-9117.210452108022	-91.75238008353273	-9117.210452108022	1848.4297172428735	1.0	5.38397969570206E-5	4894.70433154681	-83.25647093252789
5962000	-9222.123297949423	-9116.818902958761	-105.30439499066323	-9116.818902958761	7986.682271836551	1.0	1.3087001122123175E-5	11219.003587470768	-95.97903062235089
5963000	-9207.06195276417	-9117.018811252972	-90.04314151119723	-9117.018811252972	1757.028789694897	1.0	5.296515323692807E-5	3249.256525125203	-81.95696002354329
5964000	-9214.07896605168	-9117.421199168954	-96.65776688272679	-9117.421199168954	2739.813656937134	1.0	3.571462676162743E-5	9283.814216164865	-87.521739126717
5965000	-9204.048769263853	-9113.428348603324	-90.62042066052867	-9113.428348603324	1645.0346208836343	1.0	5.924885675169072E-5	4705.367863835168	-82.16396142584074
5966000	-9212.914125109415	-9115.058851150683	-97.85527395873285	-9115.058851150683	3363.563144378248	1.0	2.856101632668618E-5	3645.8943668861934	-89.65391697624358
5967000	-9187.399476636772	-9119.295675439154	-68.10380119761827	-9119.295675439154	182.16284253205905	1.0	5.523285111281896E-4	241.5993408972872	-62.616520459635474
5968000	-9184.114083440903	-9117.414017736393	-66.7000657045108	-9117.414017736393	162.6859184673906	1.0	5.742671200287282E-4	382.3097788381829	-60.753834485170934
5969000	-9185.380774343714	-9115.776931450051	-69.60384289366192	-9115.776931450051	221.07165014932747	1.0	4.4266260755903897E-4	329.2711588085599	-63.806961291447884
5970000	-9191.594438484382	-9121.468240677557	-70.12619780682559	-9121.468240677557	239.47344081741352	1.0	4.4982039117222056E-4	282.06841205567594	-64.484048169367
5971000	-9203.978094926362	-9116.087283735153	-87.89081119121056	-9116.087283735153	1142.4383141212356	1.0	8.608223089722638E-5	4019.9121100186353	-79.59179587301594
5972000	-9213.332368584948	-9118.814717467078	-94.51765111787134	-9118.814717467078	2014.2109498710422	1.0	4.7031009932228255E-5	8398.758855654292	-85.48181189923608
5973000	-9207.663104563142	-9117.495318139549	-90.16778642359321	-9117.495318139549	1422.4106485507089	1.0	7.12451042416797E-5	5130.342530711202	-81.62485871753827
5974000	-9202.259817525217	-9113.513827386025	-88.74599013919132	-9113.513827386025	1481.4796132591123	1.0	6.388146126123794E-5	2516.3250804616305	-80.91543532444635
5975000	-9190.07527769933	-9120.478341936496	-69.59693576283397	-9120.478341936496	233.30449868494276	1.0	4.5451263848524196E-4	338.88244519539035	-63.77128248492704
5976000	-9188.209101804801	-9114.915025986822	-73.2940758179797	-9114.915025986822	307.81711561436174	1.0	2.985531708124716E-4	740.7212503875481	-66.68645144377088
5977000	-9189.991063117353	-9116.257168368747	-73.73389474860542	-9116.257168368747	333.35957237220896	1.0	2.8392638452423195E-4	705.8032582651394	-67.1745582209607
5978000	-9189.135273078902	-9115.730690650515	-73.40458242838814	-9115.730690650515	340.67046266831704	1.0	2.8103457792082073E-4	510.61871920470804	-67.16895926306061
5979000	-9190.202802485925	-9119.5412229103	-70.66157957562363	-9119.5412229103	264.6499086698722	1.0	3.881160909125054E-4	562.4898931510702	-64.32920640943792
5980000	-9195.855297386554	-9116.25950858779	-79.59578879876459	-9116.25950858779	650.2532984154901	1.0	1.5237578739303042E-4	1201.158111171284	-72.50474733574825
5981000	-9191.317303025731	-9118.071168217537	-73.24613480819453	-9118.071168217537	330.20311089947637	1.0	3.063261872462931E-4	773.6918250852177	-66.59496117269569
5982000	-9195.680852937605	-9116.884233637365	-78.7966193002385	-9116.884233637365	529.6350084652664	1.0	1.921321611399765E-4	678.490932676928	-72.27674818483044
5983000	-9201.325754324087	-9115.832298245714	-85.4934560783735	-9115.832298245714	870.4857580681646	1.0	1.1691467299574187E-4	3329.537049004927	-77.38286752938663
5984000	-9213.922103969491	-9116.561413248344	-97.36069072114682	-9116.561413248344	3576.226912305936	1.0	2.8800911738574038E-5	4391.804755878456	-88.97319519343591
5985000	-9199.294652228115	-9116.76214257006	-82.532509658054	-9116.76214257006	778.2175245893181	1.0	1.2586608877674141E-4	1953.598235934119	-74.9550814576801
5986000	-9203.87962305578	-9121.05479452475	-82.8248285310285	-9121.05479452475	849.1095286628806	1.0	1.1569923430951629E-4	1291.6020865857631	-75.66118987664107
5987000	-9199.11627733506	-9124.430787124584	-74.68549021047767	-9124.430787124584	409.05728901384606	1.0	2.3644604092542304E-4	468.83221568231954	-68.53524525511706
5988000	-9193.905520184137	-9119.83310257117	-74.07241761296576	-9119.83310257117	400.75294396873113	1.0	2.6467964989236733E-4	600.1089358914728	-67.67530641441049
5989000	-9196.6519279394	-9118.004681229746	-78.64724670965333	-9118.004681229746	507.3724415676006	1.0	1.9864819883845278E-4	1500.4391344225232	-71.3337336091261
5990000	-9196.313425975548	-9114.471540911436	-81.84188506411128	-9114.471540911436	790.5040933978337	1.0	1.2423482659055097E-4	1440.976017764652	-74.56880911102287
5991000	-9195.165387695539	-9113.022253817291	-82.14313387824748	-9113.022253817291	773.9010492986149	1.0	1.2610324605348588E-4	1726.7454955510393	-74.68914017891012
5992000	-9202.881443281121	-9115.972293691219	-86.90914958990338	-9115.972293691219	1295.8234612188949	1.0	8.03478864407044E-5	2808.0038183297092	-78.96892046495458
5993000	-9194.71899444593	-9118.387994335708	-76.33100011022205	-9118.387994335708	402.5478870239026	1.0	2.575307648291768E-4	1233.3460136616204	-69.21351401896344
5994000	-9184.969374468941	-9114.640257428126	-70.32911704081505	-9114.640257428126	247.33951059567102	1.0	4.036745570549917E-4	501.40676808437826	-64.11169935680864
5995000	-9192.73926708217	-9114.968882126592	-77.77038495557787	-9114.968882126592	454.9673763106723	1.0	2.1172731375100192E-4	1260.9351416093866	-70.6307760550282
5996000	-9197.301669001496	-9116.216807286315	-81.08486171518088	-9116.216807286315	698.6320551414666	1.0	1.3923459870872164E-4	1455.2201856367717	-73.80194921669002
5997000	-9196.6634398331	-9119.187829964203	-77.47560986889857	-9119.187829964203	510.35427590860377	1.0	2.025631423817347E-4	875.6020532779523	-70.70069815825724
5998000	-9190.96160318825	-9117.925299845198	-73.03630334305396	-9117.925299845198	321.73499709762626	1.0	3.1522936777812625E-4	638.7147066106846	-66.57684545690105
5999000	-9201.14393382364	-9119.196775626444	-81.94715819719531	-9119.196775626444	724.1513529906307	1.0	1.2818432987316914E-4	1497.4452120731057	-74.6356424541367
6000000	-9196.370823719226	-9120.758040838586	-75.61278288064014	-9120.758040838586	395.7391496447964	1.0	2.4575512949403546E-4	852.456179545911	-68.8646610750958
6001000	-9193.977181637169	-9114.870843913677	-79.10633772349081	-9114.870843913677	482.7646648350372	1.0	2.1027921170964172E-4	445.8922801783463	-73.00626032490622
6002000	-9191.586357232072	-9117.096903372796	-74.48945385927587	-9117.096903372796	353.07552880901324	1.0	2.879696743064913E-4	877.7653381675309	-67.71207456996527
6003000	-9185.318414734096	-9116.441847780316	-68.87656695377993	-9116.441847780316	224.79154438504625	1.0	4.412132690447441E-4	356.25213377884836	-63.00092823266035
6004000	-9187.636564048074	-9118.225183741826	-69.41138030624909	-9118.225183741826	240.95864476862536	1.0	4.3618575430030994E-4	287.68090118963727	-63.74952842235937
6005000	-9189.341771999685	-9119.599094658213	-69.74267734147153	-9119.599094658213	252.33594185327195	1.0	4.0922353700416526E-4	401.76066491088244	-63.74682079106841
6006000	-9203.850503430464	-9117.349212398942	-86.50129103152167	-9117.349212398942	855.0485085025385	1.0	1.1538755669735866E-4	658.4731019026499	-80.01136735870087
6007000	-9196.312953104749	-9116.99231422405	-79.32063888070002	-9116.99231422405	538.1674206175963	1.0	1.7834614656611454E-4	1540.1117611131724	-71.98102861577416
6008000	-9187.517992036723	-9116.706444666032	-70.81154737069076	-9116.706444666032	246.1083915466842	1.0	4.0082793718651907E-4	613.9664698867579	-64.39160705333971
6009000	-9196.539115345991	-9118.776841675037	-77.76227367095498	-9118.776841675037	489.80688757247657	1.0	2.0950069405554635E-4	1375.6505703636635	-70.53559163066807
6010000	-9198.121587935704	-9118.403876060791	-79.71771187491407	-9118.403876060791	684.909845723113	1.0	1.560227732804362E-4	1085.3811861788008	-72.72802534697212
6011000	-9186.418359913789	-9116.469233242202	-69.94912667158593	-9116.469233242202	250.09360419124974	1.0	4.145182866075605E-4	438.1769656780061	-63.8665038115798
6012000	-9193.563605745767	-9118.983779545224	-74.57982620054281	-9118.983779545224	341.1701949514604	1.0	3.0916092195979676E-4	326.2839215697491	-68.7920582731507
6013000	-9203.385549840947	-9117.046829359606	-86.33872048134154	-9117.046829359606	1286.0486895576635	1.0	7.95360653905102E-5	2370.9369980647975	-78.56767996751243
6014000	-9198.38831555447	-9115.296197272093	-83.09211828237677	-9115.296197272093	878.4252206865617	1.0	1.1468128515978158E-4	1856.4914069688368	-75.56567463738935
6015000	-9188.131508055065	-9116.099862563578	-72.03164549148572	-9116.099862563578	290.68387078708156	1.0	3.366859539428754E-4	645.6152771675004	-65.56144171129152
6016000	-9195.373080295738	-9114.806694024808	-80.56638627093068	-9114.806694024808	699.8977075129571	1.0	1.405117995915062E-4	1232.7647575210428	-73.44937157467844
6017000	-9207.096985078353	-9116.181167156608	-90.91581792174433	-9116.181167156608	1636.4001992875217	1.0	5.914322000096906E-5	5078.76876143565	-82.38299378034425
6018000	-9200.353837167062	-9115.685299191644	-84.66853797541879	-9115.685299191644	983.465665091794	1.0	9.599382930889525E-5	2040.266224976915	-77.04770239465556
6019000	-9203.545836182053	-9117.048198273207	-86.4976379088457	-9117.048198273207	1132.9278956017185	1.0	8.822633069877624E-5	3028.959175169236	-78.48166357589898
6020000	-9215.17033654749	-9117.548745541952	-97.62159100553748	-9117.548745541952	3849.7264001444078	1.0	2.676302361369385E-5	4867.478366753381	-89.13125971272763
6021000	-9227.271623753471	-9119.739120117367	-107.5325036361038	-9119.739120117367	9997.72354082483	1.0	9.897301762135726E-6	16117.114870552765	-97.84486661431525
6022000	-9216.86502528708	-9115.379672625655	-101.48535266142389	-9115.379672625655	5247.605150423844	1.0	1.8625980249439476E-5	8436.935817294798	-92.44497819457713
6023000	-9204.008478763173	-9117.4467707732	-86.56170798997333	-9117.4467707732	1111.8837272713006	1.0	8.866165765311042E-5	3226.5041235069475	-78.48255347458587
6024000	-9203.499058582433	-9123.217278451686	-80.28178013074736	-9123.217278451686	697.0111593508929	1.0	1.5215038735762044E-4	1031.4527163235766	-73.34305663901182
6025000	-9202.593198202803	-9113.602945071654	-88.99025313114909	-9113.602945071654	1508.418979956254	1.0	6.467491718774109E-5	3039.799982609958	-80.97070613410752
6026000	-9205.388787956332	-9119.797007368648	-85.59178058768317	-9119.797007368648	782.2946997176209	1.0	1.1987689917709232E-4	3510.2330593529186	-77.42834287475151
6027000	-9194.99604782705	-9113.564757156146	-81.43129067090327	-9113.564757156146	609.8372297583142	1.0	1.5699325562043147E-4	2045.6166559045985	-73.80783610465176
6028000	-9200.304606616599	-9114.76039853481	-85.54420808178834	-9114.76039853481	1144.3019885226788	1.0	8.686734541660138E-5	1884.4612356677512	-78.00281083938147
6029000	-9199.35381457143	-9119.491457594659	-79.86235697677063	-9119.491457594659	640.3247369440592	1.0	1.4854835699734586E-4	1260.322670605373	-72.72323392182794
6030000	-9208.566685112584	-9120.787741108292	-87.77894400429265	-9120.787741108292	1355.506646878107	1.0	7.22838609446613E-5	2320.0839392564058	-80.02958535957283
6031000	-9204.827708348894	-9115.224233829687	-89.60347451920694	-9115.224233829687	1757.4994928085835	1.0	5.6420576650637544E-5	2531.9475523247465	-81.76673045008918
6032000	-9205.024418401063	-9113.363340043754	-91.66107835730813	-9113.363340043754	1890.9758023761367	1.0	5.164881946067625E-5	2329.131535914747	-83.90782761159704
6033000	-9201.738952649457	-9120.11918235969	-81.61977028976872	-9120.11918235969	766.2853167477818	1.0	1.3692636441050063E-4	1458.6384737473754	-74.33451156239151
6034000	-9210.495749297563	-9120.578950833476	-89.91679846408604	-9120.578950833476	1646.9932508624875	1.0	6.32634032338439E-5	1966.3940787151162	-82.33284173650993
6035000	-9199.259628531665	-9113.732580226171	-85.5270483054934	-9113.732580226171	1112.9975563495905	1.0	8.905274917480113E-5	1966.3940787151162	-77.94309157791729
6036000	-9195.912836642467	-9122.345837488017	-73.56699915445	-9122.345837488017	345.9545625293847	1.0	2.8726989773438926E-4	448.10353371184846	-67.4619748466996
6037000	-9205.350341288104	-9121.767846056602	-83.58249523150192	-9121.767846056602	889.2830044781088	1.0	1.1246028465092972E-4	1349.7594546601738	-76.3748135576789
6038000	-9199.636644682592	-9116.631006152653	-83.00563852993919	-9116.631006152653	783.2896133531378	1.0	1.2671287416652139E-4	2152.135544511132	-75.33142262527339
6039000	-9203.46428189728	-9117.55203899058	-85.91224290670043	-9117.55203899058	1116.9344793591858	1.0	9.211826215902097E-5	2951.7995144482634	-77.92207263844621
6040000	-9204.196231694992	-9115.870634750781	-88.3255969442098	-9115.870634750781	1517.0491453685927	1.0	6.414203277129318E-5	2522.073623758621	-80.49276023550254
6041000	-9198.68278757185	-9120.303007513214	-78.37978005863557	-9120.303007513214	456.8682335147576	1.0	2.1729550256401845E-4	1515.1310259199897	-71.05652285867602
6042000	-9198.466243294864	-9113.752557265798	-84.71368602906594	-9113.752557265798	928.1596131593108	1.0	1.0229476927709892E-4	2404.2270805404123	-76.92870227841244
