#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="CoalescentConstant.t:ThiesDiscoSNPs" spec="beast.evolution.tree.coalescent.Coalescent">
#            <populationModel id="ConstantPopulation.t:ThiesDiscoSNPs" spec="beast.evolution.tree.coalescent.ConstantPopulation">
#                <parameter id="popSize.t:ThiesDiscoSNPs" name="popSize">0.3</parameter>
#            </populationModel>
#            <treeIntervals id="TreeIntervals.t:ThiesDiscoSNPs" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                <tree id="Tree.t:ThiesDiscoSNPs">
#                    <trait id="dateTrait.t:ThiesDiscoSNPs" spec="beast.evolution.tree.TraitSet" traitname="date">
#                Th086.07=7.0,
#Th106.09=9.0,
#Th230.12=12.0,
#Th074.13=13.0,
#Th132.11=11.0,
#Th162.12=12.0,
#Th196.12=12.0,
#Th106.11=11.0,
#Th117.11=11.0,
#Th134.11=11.0                
#                                    <taxa id="TaxonSet.ThiesDiscoSNPs" spec="beast.evolution.alignment.TaxonSet">
#                        </taxa>
#                    </trait>
#                    <taxonset idref="TaxonSet.ThiesDiscoSNPs"/>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <prior id="ClockPrior.c:ThiesDiscoSNPs" name="distribution">
#            <parameter id="clockRate.c:ThiesDiscoSNPs" name="x">1.0</parameter>
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="PopSizePrior.t:ThiesDiscoSNPs" name="distribution" x="@popSize.t:ThiesDiscoSNPs">
#            <OneOnX id="OneOnX.0" name="distr"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@ThiesDiscoSNPs" id="treeLikelihood.ThiesDiscoSNPs" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:ThiesDiscoSNPs">
#            <siteModel id="SiteModel.s:ThiesDiscoSNPs" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:ThiesDiscoSNPs" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:ThiesDiscoSNPs" name="shape">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:ThiesDiscoSNPs" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="JC69.s:ThiesDiscoSNPs" spec="beast.evolution.substitutionmodel.JukesCantor"/>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:ThiesDiscoSNPs" id="StrictClock.c:ThiesDiscoSNPs" spec="beast.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	clockRate	mutationRate	popSize	CoalescentConstant.
4498000	-11155.887209287333	-11043.643538313798	-112.24367097353608	-11043.643538313798	11657.63175061432	1.2328037276586934E-5	1.0	36025.1687887413	-101.75169786735688
4499000	-11181.275911597522	-11050.270742077211	-131.00516952031137	-11050.270742077211	70301.00233103914	1.9160277176663185E-6	1.0	132871.2601329598	-119.20803355081706
4500000	-11172.896103763103	-11048.842884367972	-124.05321939513104	-11048.842884367972	35273.37002723159	4.2571446801810446E-6	1.0	44944.698603519064	-113.3400313020417
4501000	-11177.50920957738	-11049.923791306619	-127.58541827076148	-11049.923791306619	40691.593186939564	3.2526131478494126E-6	1.0	226318.33871463503	-115.25572040523964
4502000	-11159.968486032454	-11044.437858802488	-115.53062722996562	-11044.437858802488	16896.565689769985	8.231195162784733E-6	1.0	46841.445232968654	-104.77610355805514
4503000	-11139.595812071351	-11045.375100566982	-94.22071150436966	-11045.375100566982	2000.1042323938993	7.3710766110542E-5	1.0	5969.2505501895785	-85.52633484184496
4504000	-11140.076801889727	-11046.283752363275	-93.79304952645133	-11046.283752363275	2078.885205640924	7.367090120996422E-5	1.0	5199.206712317144	-85.23678818884318
4505000	-11143.214808443487	-11048.45481964539	-94.759988798096	-11048.45481964539	2255.813784568631	6.556319971590608E-5	1.0	5311.285293476883	-86.18239966164752
4506000	-11144.740147814278	-11045.61925824746	-99.12088956681839	-11045.61925824746	3770.4564288168067	4.143056087671079E-5	1.0	6977.5502949085485	-90.27043639327789
4507000	-11135.817378620524	-11049.999491383034	-85.81788723748949	-11049.999491383034	925.3924588148853	1.5341986142631845E-4	1.0	1926.558652046584	-78.25439662901437
4508000	-11130.988021031839	-11049.413317632281	-81.57470339955825	-11049.413317632281	598.1961503439508	2.4160777402961925E-4	1.0	1133.2474117283418	-74.54186079367695
4509000	-11131.90700906492	-11050.022941546784	-81.88406751813645	-11050.022941546784	633.4849247863991	2.253840899095654E-4	1.0	1622.8053429850995	-74.49215589436128
4510000	-11130.822192830574	-11048.726786753241	-82.09540607733337	-11048.726786753241	585.9606765787511	2.342754274958172E-4	1.0	1226.6931845303695	-74.98332871724848
4511000	-11141.994098035382	-11057.995151993628	-83.9989460417543	-11057.995151993628	731.3956051794815	2.0727411048084593E-4	1.0	2008.6231263169775	-76.39374128721154
4512000	-11148.898694575893	-11044.149053333633	-104.7496412422606	-11044.149053333633	5795.036900817397	2.4404269881769455E-5	1.0	14735.455779219927	-95.15162941582507
4513000	-11143.596124104612	-11050.150306092903	-93.44581801170915	-11050.150306092903	1910.643958759619	7.425437503947041E-5	1.0	4457.962328409181	-85.04337094813346
4514000	-11140.86760384592	-11047.256515515628	-93.61108833029229	-11047.256515515628	1931.662013353194	7.633344270101804E-5	1.0	4856.055566200694	-85.12310655482585
4515000	-11144.354640970621	-11051.670663040535	-92.68397793008594	-11051.670663040535	1499.247268259957	9.99390807883375E-5	1.0	6391.026119625603	-83.92132781350526
4516000	-11140.91376369	-11048.66973605451	-92.24402763548964	-11048.66973605451	1705.845433852804	8.68123560481098E-5	1.0	4684.656344113095	-83.79197979588469
4517000	-11131.312457894252	-11048.3468008283	-82.965657065951	-11048.3468008283	531.4498168066851	2.7315059659448285E-4	1.0	606.781259199442	-76.55748870359523
4518000	-11139.222897889736	-11048.69910537476	-90.52379251497656	-11048.69910537476	1340.5431678888249	1.0222990093841613E-4	1.0	2526.140035559806	-82.6893447759306
4519000	-11150.309556061095	-11048.272263265739	-102.03729279535591	-11048.272263265739	4887.627759274652	3.16173820976166E-5	1.0	9739.733730340322	-92.85332373684041
4520000	-11160.228086239023	-11048.34270297965	-111.88538325937346	-11048.34270297965	10373.814829942277	1.426604088747229E-5	1.0	42722.89984186165	-101.22289290784974
4521000	-11161.409652626451	-11046.182706154494	-115.22694647195668	-11046.182706154494	16789.88374375521	8.598485086800656E-6	1.0	35025.535840733726	-104.76311380206097
4522000	-11163.75425504711	-11047.783964692038	-115.97029035507083	-11047.783964692038	17524.65843018648	8.111980197330743E-6	1.0	48828.66115052369	-105.17421761697543
4523000	-11177.13678569583	-11049.920350888855	-127.21643480697489	-11049.920350888855	46915.889361902504	2.789656862287483E-6	1.0	86778.26126836566	-115.84532338391033
4524000	-11178.90834250797	-11045.975277079408	-132.93306542856308	-11045.975277079408	72624.15959139186	1.928254476533591E-6	1.0	372255.3790793777	-120.10573002794158
4525000	-11168.958937286488	-11048.545402642247	-120.41353464424257	-11048.545402642247	26318.260465297	5.06051265165493E-6	1.0	65869.09728515745	-109.31810996719305
4526000	-11172.904353513273	-11049.19764522922	-123.70670828405358	-11049.19764522922	29782.514506244905	4.430998854959487E-6	1.0	132778.42018311587	-111.91027127985456
4527000	-11162.09702466795	-11048.262632977005	-113.83439169094477	-11048.262632977005	13849.799567118805	9.992596287592872E-6	1.0	40838.4574346748	-103.21701219032283
4528000	-11166.581178347318	-11051.076254393322	-115.50492395399698	-11051.076254393322	15820.51471883613	8.958117208018466E-6	1.0	57608.774140570706	-104.5434937900845
4529000	-11149.217096700882	-11045.031640094994	-104.18545660588748	-11045.031640094994	4224.006490825405	3.5125632499137565E-5	1.0	22352.20317634228	-94.17077643458137
4530000	-11159.60391762555	-11050.020769570861	-109.58314805469027	-11050.020769570861	9639.182381804672	1.5208799279565699E-5	1.0	21433.600581194187	-99.6104329644144
4531000	-11138.959956917988	-11044.550600044528	-94.40935687346074	-11044.550600044528	2100.4629359513574	7.015438425569842E-5	1.0	4777.751201742324	-85.93763161856275
4532000	-11135.517488444508	-11047.541362105672	-87.97612633883523	-11047.541362105672	1143.252227531565	1.2790767529067258E-4	1.0	3091.845085054272	-79.93960303224131
4533000	-11141.800729087627	-11048.434089154389	-93.36663993323772	-11048.434089154389	1720.5135784019558	7.803578351161611E-5	1.0	3140.910750812654	-85.31437184836172
4534000	-11127.460749950036	-11045.560067006996	-81.90068294304075	-11045.560067006996	583.5225359050645	2.4322336877779718E-4	1.0	978.8342720851454	-75.014320597695
4535000	-11128.25653656908	-11051.48903797653	-76.76749859255136	-11051.48903797653	408.86472006235374	3.9457091845099203E-4	1.0	783.7169426472913	-70.10345067993423
4536000	-11130.396414382416	-11049.261005419618	-81.13540896279822	-11049.261005419618	548.1739012601387	2.6158784560634447E-4	1.0	1113.5688061191886	-74.12008368535682
4537000	-11138.878514618887	-11046.725510865395	-92.15300375349157	-11046.725510865395	1687.7922326378628	8.34039101311612E-5	1.0	3215.974919070579	-84.0771179220196
4538000	-11146.10005060436	-11047.82769130426	-98.27235930010191	-11047.82769130426	2126.13194346031	6.819872761812421E-5	1.0	12925.752058496564	-88.80538241607401
4539000	-11144.01936068442	-11048.260064447057	-95.75929623736403	-11048.260064447057	2567.780281265057	5.8374831885906474E-5	1.0	4870.990504651081	-87.26824365292273
4540000	-11147.268349474509	-11050.185814213164	-97.08253526134555	-11050.185814213164	2582.694192032659	5.407000625190762E-5	1.0	5739.975441731676	-88.42732505048505
4541000	-11142.450672159664	-11052.105573992016	-90.34509816764817	-11052.105573992016	1322.3855783548536	1.0961606386809174E-4	1.0	3784.8031733374655	-82.10634900488901
4542000	-11151.50205635962	-11048.683538120065	-102.81851823955579	-11048.683538120065	4314.660007504682	3.189037696466219E-5	1.0	15419.649769605157	-93.17512030543277
4543000	-11140.230564870988	-11046.514817712776	-93.71574715821166	-11046.514817712776	1720.4639656378197	7.763737335888565E-5	1.0	4906.865495172867	-85.21735653330386
4544000	-11139.419504517078	-11050.793989120493	-88.62551539658453	-11050.793989120493	1050.1911124534786	1.5295039516817347E-4	1.0	4539.314912173023	-80.20498401733816
4545000	-11141.82199919698	-11050.326148000322	-91.4958511966574	-11050.326148000322	1194.6066170081144	1.1555380234469758E-4	1.0	5971.723668443881	-82.80106031026044
4546000	-11134.450905406095	-11048.812674837287	-85.63823056880832	-11048.812674837287	785.1235527640436	1.698180996638735E-4	1.0	1666.6995031150354	-78.21962996438526
4547000	-11134.30450375442	-11046.1524516077	-88.15205214671846	-11046.1524516077	1153.5728414932119	1.2494984808863736E-4	1.0	2535.3684818105	-80.31395788354041
4548000	-11126.950689773386	-11052.316132118096	-74.63455765528988	-11052.316132118096	284.07124825731194	5.173428742223687E-4	1.0	946.2313488772064	-67.78207056129818
4549000	-11128.095809300392	-11047.852487236863	-80.24332206352796	-11047.852487236863	485.0429986788712	2.8296057794012524E-4	1.0	1418.0990720433076	-72.98624949142706
4550000	-11149.499610371673	-11049.778861586545	-99.72074878512755	-11049.778861586545	3095.7122381700246	4.902884042434337E-5	1.0	13546.17262723716	-90.2068894616544
4551000	-11158.573142235255	-11049.245213611197	-109.3279286240583	-11049.245213611197	8345.8007787441	1.5774268283563342E-5	1.0	18693.171247427385	-99.49201506184222
4552000	-11154.192737660323	-11046.6940607779	-107.49867688242351	-11046.6940607779	7222.204390650346	2.0153277365920696E-5	1.0	24280.75231459845	-97.40123765277959
4553000	-11146.033118909769	-11047.31853451403	-98.71458439573829	-11047.31853451403	2448.824794372666	5.9862012189757854E-5	1.0	12738.70086653926	-89.26218444461082
4554000	-11141.721316046398	-11049.406639265502	-92.3146767808955	-11049.406639265502	1840.0718673887761	8.454844768132362E-5	1.0	3382.871619910857	-84.18819656142756
4555000	-11140.41064648732	-11047.908656232532	-92.50199025478896	-11047.908656232532	1574.9797956257448	8.886425921498926E-5	1.0	5390.488090510559	-83.90959904016006
4556000	-11142.186404625763	-11054.739286110876	-87.44711851488738	-11054.739286110876	984.6805323749752	1.4730461579270124E-4	1.0	3608.8617092679697	-79.25597082927524
4557000	-11128.518878708404	-11047.185737423837	-81.333141284568	-11047.185737423837	561.8684550711756	2.605002410955789E-4	1.0	1673.5365631445884	-73.9104469158466
4558000	-11126.184828424599	-11052.171313881176	-74.01351454342333	-11052.171313881176	265.02137409244966	5.428784663471879E-4	1.0	698.7695083602337	-67.46419360040244
4559000	-11128.659913079939	-11053.135699578286	-75.5242135016522	-11053.135699578286	362.27492307129427	4.341537276422473E-4	1.0	721.0609015176667	-68.94348989981012
4560000	-11132.078878738701	-11049.303993182388	-82.77488555631388	-11049.303993182388	687.672341857424	2.1472895097575105E-4	1.0	1524.3949584806746	-75.44553269453515
4561000	-11135.728249116588	-11048.028074514015	-87.700174602573	-11048.028074514015	1003.3758153321098	1.4679719561316203E-4	1.0	3611.7986803107606	-79.50821342593753
4562000	-11147.473231456719	-11046.119439698625	-101.35379175809368	-11046.119439698625	3677.4169456024083	3.8868785076015686E-5	1.0	5274.733325202329	-92.78310835549135
4563000	-11144.399760226113	-11046.214095958703	-98.18566426740942	-11046.214095958703	2477.6930284699033	5.5470179390971366E-5	1.0	10639.881466329218	-88.91329964495843
4564000	-11146.385745449783	-11048.765536274266	-97.620209175517	-11048.765536274266	2328.113295793773	6.0064523558346694E-5	1.0	9978.71710763262	-88.41199936080368
4565000	-11151.258229090474	-11057.70012713996	-93.55810195051376	-11057.70012713996	1831.1712527360594	7.903589573718342E-5	1.0	3455.419242526915	-85.41040287796098
4566000	-11138.326267521572	-11048.11414485767	-90.21212266390066	-11048.11414485767	1078.165979560222	1.3007817265525798E-4	1.0	5238.273626547622	-81.64837540145214
4567000	-11145.512037794788	-11046.416471660676	-99.09556613411175	-11046.416471660676	3185.180916730855	4.2270403960205015E-5	1.0	8291.787253443177	-90.07254531772999
4568000	-11136.954709387483	-11045.932207108528	-91.02250227895527	-11045.932207108528	1436.3091401354736	9.771105864803393E-5	1.0	2416.0746883391153	-83.23260280633075
4569000	-11128.982136184608	-11045.940140365135	-83.04199581947242	-11045.940140365135	671.3520204217078	2.1298012195419822E-4	1.0	1069.6641455470324	-76.06689582395427
4570000	-11123.396613377006	-11051.184955123463	-72.21165825354349	-11051.184955123463	224.33857510968883	6.19081410943787E-4	1.0	522.799242250429	-65.9524607212007
4571000	-11148.171270577295	-11049.029097976083	-99.14217260121299	-11049.029097976083	3655.4599049857648	4.065652980123315E-5	1.0	6949.093967927149	-90.29580603547934
4572000	-11136.710683096751	-11046.250377919823	-90.46030517692765	-11046.250377919823	1344.500822028327	1.0457518542652119E-4	1.0	2387.268951297693	-82.68239988358127
4573000	-11141.565413190718	-11046.901424140115	-94.66398905060323	-11046.901424140115	1944.684663653051	6.922325051434955E-5	1.0	4857.322397850784	-86.17574643248001
4574000	-11145.203412393124	-11047.151117994097	-98.05229439902776	-11047.151117994097	3134.8675202870572	4.826237186084245E-5	1.0	6733.8290156959265	-89.23739519082365
4575000	-11141.635082261717	-11051.271770725312	-90.36331153640481	-11051.271770725312	1492.5545582748246	1.0233576223387003E-4	1.0	3242.0322147718794	-82.2793558974615
4576000	-11139.273555182583	-11048.3959849669	-90.87757021568197	-11048.3959849669	1387.1537455868247	9.894590361814775E-5	1.0	4177.041591080709	-82.54021169406877
4577000	-11144.531564094857	-11048.938654274925	-95.592909819932	-11048.938654274925	1507.0667517269717	9.145118510704363E-5	1.0	9929.923792511492	-86.38960173739238
4578000	-11148.116600875837	-11045.436316562746	-102.68028431309244	-11045.436316562746	4865.940919905064	2.956408452943469E-5	1.0	10596.07624498076	-93.41204526708832
4579000	-11143.269293371517	-11044.616112468226	-98.65318090329049	-11044.616112468226	2983.002374978956	4.603487023212713E-5	1.0	7803.3204652238965	-89.6908762805279
4580000	-11136.57770479673	-11046.754633889603	-89.82307090712601	-11046.754633889603	1267.7510733650688	1.1331803798881026E-4	1.0	2276.619809366632	-82.09262382497843
4581000	-11132.816469004056	-11053.709994654891	-79.10647434916396	-11053.709994654891	402.571742726489	3.477353627420563E-4	1.0	1440.8190164492958	-71.83350735685427
4582000	-11135.285436858936	-11049.681936858458	-85.60350000047818	-11049.681936858458	808.9405173530469	1.7290229438231893E-4	1.0	2470.4829500922997	-77.79133106361579
4583000	-11122.136234222855	-11051.602920782949	-70.53331343990536	-11051.602920782949	187.18902208322726	7.720386168378379E-4	1.0	537.1763809074322	-64.2469869432604
4584000	-11134.366211297105	-11052.055497539466	-82.31071375763824	-11052.055497539466	595.4110272438504	2.3040677503229803E-4	1.0	1354.2563814925447	-75.09970597091451
4585000	-11136.493129825636	-11043.881282972741	-92.61184685289413	-11043.881282972741	1764.5596397191268	8.355636218149364E-5	1.0	3068.7408652663476	-84.58282423805102
4586000	-11138.498172214508	-11047.937430299211	-90.56074191529649	-11047.937430299211	1253.306627643295	1.2258687251895357E-4	1.0	1546.7713393252343	-83.21681688474636
4587000	-11141.822950678565	-11050.678306699741	-91.14464397882365	-11050.678306699741	1408.7428894115078	9.531344240546079E-5	1.0	3977.1297886672714	-82.85632829933145
4588000	-11141.775311820293	-11056.337142190454	-85.4381696298387	-11056.337142190454	731.0397541552959	1.9032006120318033E-4	1.0	3065.149500811793	-77.41031800588411
4589000	-11155.103180617609	-11053.943680462175	-101.15950015543422	-11053.943680462175	4102.828385815235	3.317328551197221E-5	1.0	9371.8616051081	-92.01403312276275
4590000	-11137.484943233305	-11051.959120852094	-85.5258223812109	-11051.959120852094	892.6339531460824	1.5566168133377832E-4	1.0	1382.7293151400772	-78.2940077916669
4591000	-11138.463028620741	-11044.343156090645	-94.1198725300963	-11044.343156090645	1911.718831605698	7.489475446475565E-5	1.0	6230.218869548552	-85.38270578738317
4592000	-11154.331820973623	-11047.410281872995	-106.92153910062666	-11047.410281872995	6901.743623702248	1.9059202353423295E-5	1.0	16176.55366255043	-97.23022093254424
4593000	-11161.168952921313	-11048.75505479556	-112.41389812575336	-11048.75505479556	9686.746721310004	1.3154461425430034E-5	1.0	42286.08938129576	-101.76168467103821
4594000	-11158.66930443347	-11044.936036123025	-113.73326831044481	-11044.936036123025	13544.805847845782	1.1023663934509048E-5	1.0	46606.38673747286	-102.98377544526997
4595000	-11152.873121015191	-11047.879604362994	-104.99351665219757	-11047.879604362994	6416.084412331537	2.2739661558771994E-5	1.0	10904.729988514555	-95.69656473420635
4596000	-11147.78546505709	-11048.033560368218	-99.75190468887132	-11048.033560368218	3379.252879760129	4.250412390572291E-5	1.0	9318.229921840297	-90.61217672177858
4597000	-11145.639464873813	-11044.542861780914	-101.09660309289887	-11044.542861780914	3368.2653992136547	4.0938778657867134E-5	1.0	14653.368584770169	-91.50417756735827
4598000	-11139.82056965951	-11046.280249330317	-93.54032032919363	-11046.280249330317	1888.7699259092115	7.914931705298201E-5	1.0	2672.515746570289	-85.64954479423685
4599000	-11149.72591958796	-11046.400668964734	-103.32525062322516	-11046.400668964734	4542.5542410316575	3.0408226107704697E-5	1.0	6743.507317970751	-94.50891518108003
4600000	-11136.572619632021	-11046.463043215914	-90.10957641610739	-11046.463043215914	1220.5976752107329	1.1282292655857724E-4	1.0	4387.4599194142775	-81.72307068355123
4601000	-11152.616163475444	-11046.188596255826	-106.42756721961783	-11046.188596255826	6600.494004148717	2.2186328768560354E-5	1.0	10025.234142270232	-97.21470661187837
4602000	-11154.663249488129	-11050.916967604933	-103.7462818831953	-11050.916967604933	5285.492796099721	2.7359542583419438E-5	1.0	14959.608953172023	-94.13317277150232
4603000	-11163.398077006039	-11046.653843853155	-116.74423315288297	-11046.653843853155	21212.20075242413	7.416243991113161E-6	1.0	32911.03354124947	-106.34266990635669
4604000	-11152.257901515139	-11046.787021367263	-105.4708801478761	-11046.787021367263	5429.178171483811	2.361350608207308E-5	1.0	18400.406282493776	-95.65075212395249
4605000	-11154.1515620554	-11049.60797649709	-104.54358555831148	-11049.60797649709	4824.041261476022	2.8587217162637254E-5	1.0	19081.32296534281	-94.68712027790673
4606000	-11149.881852069282	-11048.843807655823	-101.03804441345909	-11048.843807655823	4354.804859657798	3.453495657931939E-5	1.0	8595.12718524241	-91.97909369816671
4607000	-11148.696403080474	-11047.599363406802	-101.09703967367165	-11047.599363406802	3926.230805310783	3.6423116451885034E-5	1.0	8618.44284386141	-92.03537997089575
4608000	-11149.597422183726	-11046.394145074371	-103.20327710935454	-11046.394145074371	4551.367840980231	2.8865780776096824E-5	1.0	11597.753122252776	-93.84471044737917
4609000	-11155.2382878361	-11049.71690184612	-105.52138598997908	-11049.71690184612	5385.773583841904	2.4673364568110627E-5	1.0	20869.402374862653	-95.57534662592576
4610000	-11149.56375056064	-11049.331062436378	-100.23268812426119	-11049.331062436378	3402.8839454788367	3.9480653453257516E-5	1.0	11890.831304436142	-90.84916522075159
4611000	-11161.663888120465	-11048.7379176924	-112.9259704280655	-11048.7379176924	13329.222311610232	1.0316816819311859E-5	1.0	32022.07762172929	-102.55178955849391
4612000	-11172.875084546025	-11049.339469094266	-123.5356154517603	-11049.339469094266	38896.750062765284	3.847200886647323E-6	1.0	88718.82906850812	-112.14238802787872
4613000	-11169.933881076235	-11052.53451274869	-117.39936832754411	-11052.53451274869	21755.75161716049	6.903103487970992E-6	1.0	51362.029062331305	-106.55271388329531
4614000	-11156.245721703133	-11047.473257092928	-108.77246461020499	-11047.473257092928	8663.953606466017	1.6901721474430854E-5	1.0	23646.578900099583	-98.70149088213542
4615000	-11150.562028049097	-11050.902059077733	-99.6599689713632	-11050.902059077733	3846.121353075564	3.985148537812201E-5	1.0	8939.164188355831	-90.56177159880158
4616000	-11149.835176415696	-11047.453061161194	-102.38211525450244	-11047.453061161194	4812.678624605267	3.0582259571450264E-5	1.0	9133.524386278807	-93.26240833280745
4617000	-11146.429573058678	-11047.773257602617	-98.65631545606152	-11047.773257602617	3391.91626536903	4.504880867794652E-5	1.0	6539.284666174542	-89.87073239585328
4618000	-11144.843905259004	-11051.10825241645	-93.73565284255429	-11051.10825241645	2035.7549824008377	7.359648633182616E-5	1.0	4722.669387547884	-85.2755233756275
4619000	-11148.377170052756	-11044.730241870597	-103.64692818215832	-11044.730241870597	4633.877428679521	3.052739371673385E-5	1.0	17325.05931973855	-93.88701893416734
4620000	-11128.092588714415	-11047.089905430448	-81.00268328396746	-11047.089905430448	524.4180608970663	2.7823722700730274E-4	1.0	1737.674837344579	-73.54238008578112
4621000	-11128.827915563426	-11049.363429136925	-79.46448642650192	-11049.363429136925	459.84869890969907	3.135894743429209E-4	1.0	1416.0392604773317	-72.20886742630682
4622000	-11135.539522930272	-11053.95378519708	-81.58573773319291	-11053.95378519708	489.95890525925466	2.9755808962637816E-4	1.0	2125.7773757747696	-73.92384489483763
4623000	-11146.078698057732	-11048.822503670373	-97.25619438735876	-11048.822503670373	2814.667879231465	5.1536116340150705E-5	1.0	4226.697108554189	-88.90701824572227
4624000	-11162.799788690838	-11051.505847466933	-111.29394122390534	-11051.505847466933	10898.249592639619	1.3818179547570578E-5	1.0	32867.95794411514	-100.89368768439398
4625000	-11144.304824795387	-11043.990284147048	-100.31454064833734	-11043.990284147048	3627.5345854843576	3.9914079026912575E-5	1.0	11454.24631491911	-90.96842485090731
4626000	-11125.583926450743	-11051.508540295656	-74.07538615508699	-11051.508540295656	273.0130497891601	5.21220104675067E-4	1.0	690.8551113489988	-67.53745603297378
4627000	-11143.069176212008	-11048.539848760858	-94.5293274511499	-11048.539848760858	1674.0508346688914	9.14176461815422E-5	1.0	8295.52790642318	-85.5058556090286
4628000	-11155.163141741474	-11050.077415451451	-105.08572629002276	-11050.077415451451	4608.513681908959	2.8849062025531105E-5	1.0	6485.1982917498635	-96.30844861675436
4629000	-11140.736862309095	-11046.494802798186	-94.24205951090902	-11046.494802798186	2055.3153203227594	7.112922424537021E-5	1.0	3787.429298068812	-86.00261672844218
4630000	-11144.643543611108	-11053.547645592604	-91.09589801850376	-11053.547645592604	1519.9465202003664	9.055598486736772E-5	1.0	2582.9110372086197	-83.2392256676547
4631000	-11144.80488103742	-11047.615078462595	-97.18980257482475	-11047.615078462595	2450.7662466665815	5.82148028488145E-5	1.0	9524.08530397009	-88.02822341052038
4632000	-11154.31469076767	-11051.594648186703	-102.7200425809656	-11051.594648186703	4915.323800857455	3.2407732818372346E-5	1.0	15037.47233232756	-93.10174206059607
4633000	-11149.632554889336	-11046.736514356342	-102.89604053299395	-11046.736514356342	4366.674982175681	3.077713986369553E-5	1.0	15504.33854121775	-93.24716536336794
4634000	-11145.897327887036	-11049.929391281876	-95.96793660516083	-11049.929391281876	2309.9760142021455	6.393232189278785E-5	1.0	7516.983629196025	-87.04301638182316
4635000	-11143.879454827336	-11046.760528641405	-97.11892618593001	-11046.760528641405	2757.581193268427	5.293536413581544E-5	1.0	7921.249898626839	-88.14162189808991
4636000	-11130.811698439944	-11049.292047674908	-81.51965076503534	-11049.292047674908	517.1088896782913	2.6509516255034186E-4	1.0	1813.4949758817745	-74.01663957671502
4637000	-11133.4291600722	-11049.861270762352	-83.56788930984793	-11049.861270762352	697.9521700154324	2.1543452840516457E-4	1.0	1173.0786215059002	-76.50050243743387
4638000	-11147.884964289206	-11047.240895103783	-100.64406918542252	-11047.240895103783	3945.2829242787193	3.565403118793246E-5	1.0	7674.863820207125	-91.69836335642003
4639000	-11150.833859185894	-11048.25569123905	-102.57816794684445	-11048.25569123905	4910.879498756338	3.07104188316514E-5	1.0	8536.512504405482	-93.52606011531779
4640000	-11146.464213656918	-11047.623834146427	-98.84037951049208	-11047.623834146427	3024.5160845668966	4.814845727985078E-5	1.0	5038.631544528896	-90.3154897052373
4641000	-11135.001014348756	-11045.83008219187	-89.17093215688679	-11045.83008219187	1123.3782999382756	1.219763875257029E-4	1.0	1932.7071090022428	-81.60425521062706
4642000	-11141.958585948609	-11051.744568731781	-90.21401721682798	-11051.744568731781	1268.389697790381	1.0948881180693434E-4	1.0	4064.8872247094873	-81.90387593822982
4643000	-11141.021860044797	-11047.636476642823	-93.38538340197351	-11047.636476642823	1808.4761977584196	7.974998995156252E-5	1.0	4816.600405065471	-84.90555975392948
4644000	-11141.232773853477	-11047.073471609592	-94.15930224388478	-11047.073471609592	2105.449012954878	6.82320850845796E-5	1.0	4749.611968130823	-85.69348404111281
4645000	-11147.97457329214	-11053.158865028248	-94.81570826389245	-11053.158865028248	2136.427625289997	6.63929621578134E-5	1.0	6493.386871589088	-86.03716873028677
4646000	-11125.941812767556	-11045.6532912683	-80.28852149925726	-11045.6532912683	497.34481153238244	2.855700816960986E-4	1.0	1112.032482909042	-73.27457681362424
4647000	-11127.691450366923	-11044.900845574964	-82.79060479195842	-11044.900845574964	598.546780165777	2.446535305365354E-4	1.0	2118.8455521069104	-75.13197812350701
4648000	-11141.500590070596	-11047.802247751179	-93.69834231941834	-11047.802247751179	1768.9833335484807	8.06511471298103E-5	1.0	2565.5471612025644	-85.84841526635495
4649000	-11137.38728288682	-11046.161601116435	-91.22568177038572	-11046.161601116435	1395.9455617266253	9.976957789807404E-5	1.0	2145.580039726483	-83.55451656078819
4650000	-11137.525815629726	-11048.49133242829	-89.03448320143556	-11048.49133242829	1222.3814383992412	1.1920718047419807E-4	1.0	3590.326802602349	-80.84848469273078
4651000	-11134.678188843354	-11050.90984090542	-83.76834793793358	-11050.90984090542	658.8132628014521	2.2044342794632707E-4	1.0	2484.0965443271625	-75.95068362915919
