#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="CoalescentExponential.t:ThiesDiscoINDELs" spec="beast.evolution.tree.coalescent.Coalescent">
#            <populationModel id="ExponentialGrowth.t:ThiesDiscoINDELs" spec="beast.evolution.tree.coalescent.ExponentialGrowth">
#                <parameter id="ePopSize.t:ThiesDiscoINDELs" name="popSize">0.3</parameter>
#                <parameter id="growthRate.t:ThiesDiscoINDELs" name="growthRate">3.0E-4</parameter>
#            </populationModel>
#            <treeIntervals id="TreeIntervals.t:ThiesDiscoINDELs" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                <tree id="Tree.t:ThiesDiscoINDELs">
#                    <trait id="dateTrait.t:ThiesDiscoINDELs" spec="beast.evolution.tree.TraitSet" traitname="date">
#                Th086.07=7.0,
#Th106.09=9.0,
#Th230.12=12.0,
#Th074.13=13.0,
#Th132.11=11.0,
#Th162.12=12.0,
#Th196.12=12.0,
#Th106.11=11.0,
#Th117.11=11.0,
#Th134.11=11.0                
#                                    <taxa id="TaxonSet.ThiesDiscoINDELs" spec="beast.evolution.alignment.TaxonSet">
#                        </taxa>
#                    </trait>
#                    <taxonset idref="TaxonSet.ThiesDiscoINDELs"/>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <prior id="ClockPrior.c:ThiesDiscoINDELs" name="distribution">
#            <parameter id="clockRate.c:ThiesDiscoINDELs" name="x">1.0</parameter>
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="ePopSizePrior.t:ThiesDiscoINDELs" name="distribution" x="@ePopSize.t:ThiesDiscoINDELs">
#            <OneOnX id="OneOnX.0" name="distr"/>
#        </prior>
#        <prior id="GrowthRatePrior.t:ThiesDiscoINDELs" name="distribution" x="@growthRate.t:ThiesDiscoINDELs">
#            <LaplaceDistribution id="LaplaceDistribution.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="mu">0.001</parameter>
#                <parameter estimate="false" id="RealParameter.01" name="scale">30.701135</parameter>
#            </LaplaceDistribution>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@ThiesDiscoINDELs" id="treeLikelihood.ThiesDiscoINDELs" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:ThiesDiscoINDELs">
#            <siteModel id="SiteModel.s:ThiesDiscoINDELs" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:ThiesDiscoINDELs" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:ThiesDiscoINDELs" name="shape">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:ThiesDiscoINDELs" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="JC69.s:ThiesDiscoINDELs" spec="beast.evolution.substitutionmodel.JukesCantor"/>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:ThiesDiscoINDELs" id="StrictClock.c:ThiesDiscoINDELs" spec="beast.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	mutationRate	clockRate	CoalescentExponential	ePopSize	growthRate.
6016000	-9202.259272583247	-9123.690380242459	-78.56889234078913	-9123.690380242459	385.3648443839029	1.0	2.462870167830073E-4	-66.55461153667069	2688.0080468583405	0.009544239564615455
6017000	-9207.217670159373	-9118.169743970291	-89.04792618908115	-9118.169743970291	842.4604632612961	1.0	1.181384618500143E-4	-74.75387293388468	26277.10888198239	0.005697138480452606
6018000	-9202.962338247724	-9114.240012359569	-88.72232588815442	-9114.240012359569	667.5135429801365	1.0	1.4540839963305714E-4	-74.61482022009568	21805.24611510085	0.005697138480452606
6019000	-9199.478878856098	-9116.542911831837	-82.93596702426092	-9116.542911831837	635.5189691591611	1.0	1.5971206598837094E-4	-70.15548789053462	5784.212926932984	0.005444060456981571
6020000	-9190.250081061378	-9113.570478454345	-76.679602607033	-9113.570478454345	358.07545294778566	1.0	2.7680951665348425E-4	-65.53320438012608	1128.68291440326	0.005444060456981571
6021000	-9197.584605592254	-9118.76042945759	-78.8241761346634	-9118.76042945759	433.7486065858687	1.0	2.196512580939276E-4	-67.53737075150299	1298.8666268655206	0.004415203651322107
6022000	-9189.482414848864	-9117.052915368735	-72.42949948012942	-9117.052915368735	235.18323895913198	1.0	4.448769121295231E-4	-61.70155483008331	742.7549318702786	0.005043049595190606
6023000	-9195.390791911634	-9119.177644041525	-76.21314787010941	-9119.177644041525	351.2544459400403	1.0	2.8220783875069756E-4	-65.0913903339252	1101.2571743943454	0.004163415102005609
6024000	-9202.489394718885	-9117.723787236104	-84.76560748278061	-9117.723787236104	744.4585358686925	1.0	1.3189443696589993E-4	-71.97477726415745	5844.691377855974	0.0038964067369225627
6025000	-9195.888485101335	-9112.135809187352	-83.75267591398293	-9112.135809187352	661.9955792174426	1.0	1.5066759116351392E-4	-71.10461217136563	5067.093182881496	0.0038964067369225627
6026000	-9199.926968402042	-9116.463736906158	-83.46323149588298	-9116.463736906158	676.0658486610515	1.0	1.4030962961510373E-4	-70.92044502503059	4560.763504500582	0.0038964067369225627
6027000	-9198.627640456923	-9116.352876740735	-82.27476371618826	-9116.352876740735	526.8138243341375	1.0	1.863366337417534E-4	-70.01503739590474	3436.4956228001884	0.003210429733399016
6028000	-9193.043716246177	-9115.72674178032	-77.31697446585689	-9115.72674178032	323.25411210607734	1.0	2.947504430864228E-4	-65.48631283091592	2237.3922762988045	0.005559900448079656
6029000	-9193.518086193104	-9118.53317329318	-74.98491289992346	-9118.53317329318	299.178311021371	1.0	3.2134941910199737E-4	-63.771088613044824	1207.4053003701865	0.005559900448079656
6030000	-9196.026545771378	-9119.507755353177	-76.5187904182002	-9119.507755353177	373.5006152882664	1.0	2.6726292224708007E-4	-65.1924129041902	1351.2456955117516	0.005559900448079656
6031000	-9193.645063392169	-9114.783751147039	-78.86131224512917	-9114.783751147039	409.76774826628304	1.0	2.3961374194486382E-4	-66.583066299138	3500.337044042719	0.006667420261326419
6032000	-9202.72066039235	-9117.254780179896	-85.46588021245427	-9117.254780179896	612.2028195022407	1.0	1.648328444288513E-4	-73.46609223004063	2649.704782584639	0.005226541859808663
6033000	-9200.425380594219	-9120.94677452616	-79.4786060680574	-9120.94677452616	432.8314996027679	1.0	2.4306463904376422E-4	-66.94549537578408	4516.230689304691	0.008088293154326416
6034000	-9197.963487825406	-9116.459644100809	-81.50384372459652	-9116.459644100809	519.7635004806367	1.0	1.9510959829569375E-4	-68.75028907920412	5630.412064278514	0.0062170736509418525
6035000	-9196.756132913117	-9118.818289146575	-77.93784376654206	-9118.818289146575	332.75176225873895	1.0	3.028766049172571E-4	-65.43577091371017	4377.999248777444	0.009563810999325455
6036000	-9193.541352852004	-9119.741800249272	-73.79955260273242	-9119.741800249272	235.3487109954914	1.0	4.338331421029845E-4	-62.10069644697296	1960.8322415158148	0.009752140965327373
6037000	-9194.664285908511	-9116.738772952634	-77.9255129558769	-9116.738772952634	376.3856267310444	1.0	2.4578938899502174E-4	-65.83246735855117	2908.4219945300233	0.008148728857629954
6038000	-9201.922509672315	-9123.238242324549	-78.68426734776526	-9123.238242324549	382.2334621673603	1.0	2.573323363417503E-4	-66.18654911347667	4359.079639650444	0.008835141430793093
6039000	-9200.891709084668	-9126.719549745101	-74.17215933956672	-9126.719549745101	277.1934037409698	1.0	3.6448888833476035E-4	-62.54670544866971	1822.099300497545	0.009059311554509696
6040000	-9190.418218291412	-9117.13925085083	-73.2789674405809	-9117.13925085083	254.33390703753048	1.0	3.9186749587818694E-4	-61.8330458373932	1522.6106170125634	0.009999922193202525
6041000	-9192.786391876827	-9116.122483025545	-76.66390885128128	-9116.122483025545	263.1026277978045	1.0	4.038908867099773E-4	-63.9974563714476	5159.048291378994	0.01629754266862706
6042000	-9189.331630298111	-9116.514015997584	-72.81761430052788	-9116.514015997584	198.93674435515166	1.0	4.902715410516158E-4	-60.94618418578195	2329.8298322123637	0.014287423129129985
6043000	-9191.491417575922	-9117.910967323112	-73.58045025280947	-9117.910967323112	230.35883425907377	1.0	4.444682156615622E-4	-61.68230827641038	2392.9025691990623	0.014287423129129985
6044000	-9193.985375037584	-9120.110379394726	-73.87499564285906	-9120.110379394726	191.55163585588002	1.0	5.219530953307457E-4	-62.65427017935681	1215.780463999397	0.005210709658444342
6045000	-9188.01517208274	-9120.219751093904	-67.79542098883576	-9120.219751093904	138.01393160585985	1.0	7.645058470616329E-4	-57.165569389238854	673.2249391757122	0.01098668308316831
6046000	-9189.60945342519	-9117.199041265438	-72.41041215975163	-9117.199041265438	225.61479521717908	1.0	4.31079314910094E-4	-61.44585453705313	940.852147123505	0.01097214146693034
6047000	-9190.007873263701	-9119.426797803373	-70.58107546032815	-9119.426797803373	137.03463294985272	1.0	7.676893008669362E-4	-60.11724668593186	569.9848649856978	0.0247062320939802
6048000	-9185.720735341865	-9117.1081618366	-68.61257350526388	-9117.1081618366	163.33368347806316	1.0	5.983971244242489E-4	-57.92622597939096	712.3344839917684	0.01184175989683487
6049000	-9186.537650376857	-9117.123969977556	-69.41368039930119	-9117.123969977556	164.9487493649533	1.0	6.018642698722903E-4	-58.34884502193552	1039.998806954187	0.013701895744186628
6050000	-9188.157756129453	-9118.062050906105	-70.09570522334744	-9118.062050906105	161.75353179674974	1.0	6.126256157222527E-4	-58.69940851789184	1448.5965484467206	0.016333105479123956
6051000	-9190.324178645546	-9119.274067360171	-71.05011128537433	-9119.274067360171	173.06430526988345	1.0	5.742718018413594E-4	-59.80541131196122	1245.048309229883	0.010933583073360224
6052000	-9193.189974338718	-9121.513085619948	-71.67688871877058	-9121.513085619948	201.31817732524925	1.0	4.792950352433552E-4	-60.303051992946074	1416.6170187106575	0.012144317069388642
6053000	-9185.025379121118	-9119.216383079101	-65.80899604201625	-9119.216383079101	116.5142726954449	1.0	9.077655892725676E-4	-55.42176028143635	528.1527745536513	0.013383850103991811
6054000	-9188.513599466356	-9117.434989287021	-71.07861017933412	-9117.434989287021	155.27177643199303	1.0	6.64591090216649E-4	-59.95023863258689	1107.81042718836	0.02506918388407426
6055000	-9192.948759689049	-9116.70912249984	-76.23963718920756	-9116.70912249984	282.42968322913697	1.0	3.559767781831363E-4	-64.7491683032077	1591.8916693264352	0.01155393461332619
6056000	-9189.885358685851	-9116.667544297554	-73.21781438829795	-9116.667544297554	217.2158678308745	1.0	4.4956398310869264E-4	-61.48893868656402	2020.470462371378	0.011537585516133993
6057000	-9190.891736895295	-9117.899224733854	-72.99251216144071	-9117.899224733854	236.57237340059464	1.0	4.116646305764481E-4	-61.49143680314995	1608.8501472041091	0.011854220490675214
6058000	-9184.287514022457	-9115.99442777333	-68.29308624912721	-9115.99442777333	140.16875929575042	1.0	7.408033579916488E-4	-57.128803828299226	1148.4240657414512	0.022174933830216646
6059000	-9189.385598719147	-9117.8055576083	-71.5800411108471	-9117.8055576083	216.75470898852566	1.0	4.6895372473422715E-4	-61.02672784960665	623.6647523161619	0.008782369141346245
6060000	-9195.752419807737	-9120.091895765323	-75.6605240424135	-9120.091895765323	318.94423073628224	1.0	3.085465232152977E-4	-64.28437054810854	1420.188006470586	0.005978139824423738
6061000	-9191.570172503241	-9115.188240220006	-76.38193228323519	-9115.188240220006	344.87139857883574	1.0	2.7983124242492743E-4	-64.75545135692174	1824.1083546570005	0.006757915724750853
6062000	-9196.07211879842	-9117.785346418095	-78.28677238032492	-9117.785346418095	376.2582312973036	1.0	2.69389434732876E-4	-67.09365737584828	1182.6443061325829	0.005913766331947866
6063000	-9200.841742647652	-9120.901000208376	-79.94074243927567	-9120.901000208376	501.2589387985241	1.0	1.9542562288475237E-4	-67.68482041229773	3423.145589022988	0.005913766331947866
6064000	-9195.017063668176	-9117.149081652551	-77.86798201562463	-9117.149081652551	373.6891306855167	1.0	2.647722855495744E-4	-65.92609204406234	2500.592830114011	0.005913766331947866
6065000	-9195.52315049489	-9116.945214887006	-78.57793560788383	-9116.945214887006	436.73505473883915	1.0	2.2671704461278493E-4	-66.8314954039355	2056.6492240380257	0.005913766331947866
6066000	-9191.252716324747	-9115.743363677053	-75.50935264769326	-9115.743363677053	310.83658713128085	1.0	3.1971451636778937E-4	-64.36969000528104	1121.0506345647245	0.006963575837137796
6067000	-9196.810644027568	-9120.084085192582	-76.72655883498555	-9120.084085192582	371.19700116856905	1.0	2.818560632341136E-4	-65.06520628530517	1888.8274116963157	0.006963575837137796
6068000	-9191.158846615037	-9118.166667606243	-72.99217900879361	-9118.166667606243	246.81240940088446	1.0	3.887557951771806E-4	-62.155739004678196	827.8459451583041	0.006100025241365291
6069000	-9187.242501400475	-9115.853098503754	-71.38940289672145	-9115.853098503754	202.42167828881236	1.0	5.112788404037195E-4	-60.621264683759236	773.1903675460899	0.006100025241365291
6070000	-9185.804126305331	-9118.247889694625	-67.55623661070597	-9118.247889694625	146.77631419930475	1.0	6.874054079861904E-4	-56.96228867219391	649.4445053221785	0.012781347189645749
6071000	-9187.936561973313	-9117.989581864631	-69.94698010868146	-9117.989581864631	180.6375002475131	1.0	5.357848949477963E-4	-59.72939283098225	445.8060067079576	0.008877226214644533
6072000	-9187.545537303307	-9117.599359815378	-69.94617748792956	-9117.599359815378	170.03654775185237	1.0	5.629577568252324E-4	-59.48485126826395	568.7659446580724	0.013600055149177538
6073000	-9187.16215188553	-9122.445880752484	-64.71627113304555	-9122.445880752484	110.8144989601443	1.0	9.245437053095315E-4	-54.18129316070218	612.0590651569358	0.022563790744314256
6074000	-9190.549360400451	-9118.857648547923	-71.6917118525287	-9118.857648547923	191.86194425262656	1.0	5.092231169057863E-4	-59.744336819302255	2513.344325829081	0.01815217384723853
6075000	-9184.271294743956	-9120.736014473498	-63.53528027045891	-9120.736014473498	87.95801145981929	1.0	0.0011714483652525648	-52.554332744661764	955.5845355731839	0.03715022641458184
6076000	-9184.885019579466	-9121.963722917799	-62.921296661667576	-9121.963722917799	91.23826680192639	1.0	0.0010827094407455623	-52.71415984906238	440.9955151455838	0.021118508850328253
6077000	-9182.597136058266	-9121.070909685197	-61.5262263730684	-9121.070909685197	82.59026072903583	1.0	0.0012104930943847528	-51.74057493336774	289.29708759394305	0.024040885437881958
6078000	-9189.354401796845	-9121.978885612629	-67.37551618421558	-9121.978885612629	138.3098047926625	1.0	7.3956878182002E-4	-56.415592016843696	936.1634065751277	0.022101544128365548
6079000	-9190.471988455583	-9121.075546529248	-69.39644192633489	-9121.075546529248	176.72767271423265	1.0	5.879192889713387E-4	-58.73633166893333	693.9496498312407	0.009106482676777237
6080000	-9196.206596942238	-9123.840584077452	-72.36601286478674	-9123.840584077452	222.37696891921698	1.0	4.397952798688797E-4	-61.018284079398214	1380.2472588569133	0.009106482676777237
6081000	-9196.92553612459	-9121.087077338925	-75.8384587856658	-9121.087077338925	295.8302197467365	1.0	3.4481650797887794E-4	-63.78582590061893	2793.1409631935417	0.009106482676777237
6082000	-9195.681713312268	-9119.927114558535	-75.75459875373214	-9119.927114558535	287.9624594704261	1.0	3.573588693935766E-4	-63.6851993455416	2840.3281144855005	0.009527095504830226
6083000	-9197.907093108623	-9121.455546875019	-76.45154623360439	-9121.455546875019	255.45766919501767	1.0	3.9591196965130715E-4	-63.72308024471937	5489.268293159524	0.015396930219053452
6084000	-9196.244982728884	-9123.710318156718	-72.53466457216541	-9123.710318156718	234.80859338439907	1.0	4.222136135405078E-4	-61.11383630410257	1484.8877013929457	0.009812346011139263
6085000	-9191.508640985985	-9121.236964734282	-70.27167625170244	-9121.236964734282	196.69419809040795	1.0	5.126414457839772E-4	-59.45922866844897	808.1225692317043	0.009812346011139263
6086000	-9190.230360114905	-9119.105053035779	-71.12530707912582	-9119.105053035779	198.7701380192035	1.0	5.000330431820228E-4	-60.30369551424962	815.4936325911563	0.012394593420473048
6087000	-9186.81689838345	-9118.901975429573	-67.91492295387692	-9118.901975429573	151.24228722505308	1.0	6.855638786491912E-4	-57.0603705657889	842.7291182253377	0.01512274510538967
6088000	-9189.209968235953	-9119.796675533416	-69.41329270253705	-9119.796675533416	142.5869347311508	1.0	6.842712177983978E-4	-58.73242714270283	708.5458419227199	0.007262873690864806
6089000	-9190.373134941292	-9123.271462715833	-67.1016722254597	-9123.271462715833	127.39215879575843	1.0	7.761353797202838E-4	-56.10858773211299	967.8408291434374	0.018501094201116806
6090000	-9189.561630501485	-9122.431921819605	-67.1297086818786	-9122.431921819605	140.8971628297917	1.0	7.003112910567156E-4	-57.23693676343983	322.1891779433531	0.006717506624272097
6091000	-9181.302916016115	-9117.206644954935	-64.09627106118016	-9117.206644954935	103.9050990157485	1.0	9.843845904397555E-4	-54.04070025837626	378.99226368163204	0.019672590738479483
6092000	-9197.170085624906	-9124.931828701072	-72.23825692383457	-9124.931828701072	208.8063435158248	1.0	4.919819578704616E-4	-61.41749363626113	815.0096783640762	0.004576496670011074
6093000	-9192.604943794538	-9114.510687107517	-78.09425668702248	-9114.510687107517	382.33283202084607	1.0	2.461345416772374E-4	-67.39424372318486	722.3388733186753	0.0032036131404413193
6094000	-9190.738352291539	-9117.784680962213	-72.95367132932626	-9117.784680962213	217.71832607008622	1.0	4.73487403035591E-4	-61.14616262173722	2185.5127355537657	0.015004655949960519
6095000	-9189.51352627641	-9117.383726935435	-72.12979934097571	-9117.383726935435	206.01446289497855	1.0	5.081228401137464E-4	-60.37392954612781	2075.494042578556	0.015383253331286845
6096000	-9205.351806376857	-9121.908508696655	-83.44329768020165	-9121.908508696655	667.4933507804648	1.0	1.4465890570731281E-4	-72.25387670076023	1178.4517572658963	4.6615456430899177E-4
6097000	-9209.435903826514	-9118.39065542468	-91.04524840183377	-9118.39065542468	1376.1185783596673	1.0	7.148319502099178E-5	-79.34800770400888	1958.1912689772882	4.6615456430899177E-4
6098000	-9202.24616614095	-9117.944476930326	-84.3016892106248	-9117.944476930326	795.4684197989757	1.0	1.266326897776763E-4	-72.58575783757877	1995.1243518262966	0.0017033251904456856
6099000	-9203.716444135498	-9114.963404003469	-88.75304013202991	-9114.963404003469	1129.726757202045	1.0	8.995715436048245E-5	-76.65776714433557	2915.5194263620137	0.0017033251904456856
6100000	-9205.740536339395	-9112.82431746854	-92.91621887085685	-9112.82431746854	1643.236937595257	1.0	5.9656757981172524E-5	-79.85302492466384	7675.005064085711	0.0017033251904456856
6101000	-9204.944678190564	-9115.5009733844	-89.44370480616475	-9115.5009733844	888.4919532383797	1.0	1.1115796266760979E-4	-78.47372346532674	946.2732632490028	9.033970519837994E-4
6102000	-9188.227458416903	-9116.4552378456	-71.77222057130322	-9116.4552378456	169.16911763235467	1.0	6.003094265410541E-4	-60.806942571118526	941.6764749076111	0.006201519585978914
6103000	-9184.54123468408	-9119.259152734394	-65.2820819496873	-9119.259152734394	103.15955143654497	1.0	9.693669694739444E-4	-56.20810006232531	142.09109950444545	-0.0010472899466979282
6104000	-9185.318961522586	-9118.988527722768	-66.33043379981825	-9118.988527722768	122.97007913282917	1.0	8.326551425886738E-4	-55.83075365463592	590.8393577920465	0.022158417790663125
6105000	-9192.52335740223	-9121.422936074538	-71.10042132769134	-9121.422936074538	200.29224697004778	1.0	5.106837918637881E-4	-59.81158287874167	1301.0804925212474	0.014548333058470024
6106000	-9188.107458272762	-9118.53783501837	-69.5696232543923	-9118.53783501837	176.44667080445907	1.0	5.669370509358188E-4	-58.62125676681604	925.6777898751488	0.013079896571791393
6107000	-9193.102112843613	-9118.042766598508	-75.05934624510446	-9118.042766598508	258.70370838649404	1.0	4.017249230986212E-4	-62.980291530556606	2867.7412725062745	0.011067625541682675
6108000	-9189.040493782319	-9117.918571834041	-71.12192194827742	-9117.918571834041	175.1121707063305	1.0	5.568841516566538E-4	-59.72826760167527	1444.9495642379547	0.01260027503867945
6109000	-9193.446783986394	-9118.820108119115	-74.626675867279	-9118.820108119115	257.9957088546131	1.0	3.6370159952546244E-4	-63.32012958175257	1324.7159626373502	0.005486441387145012
6110000	-9193.728340705988	-9125.313067231313	-68.41527347467468	-9125.313067231313	160.24136872101965	1.0	6.547126591802565E-4	-57.450948692284314	940.5503723088099	0.013672533776797328
6111000	-9191.192882905292	-9120.909961697413	-70.28292120788024	-9120.909961697413	166.72272670620416	1.0	5.899956649433316E-4	-59.20048210697342	1058.581015930016	0.010445808237210898
6112000	-9187.539541669108	-9120.053211766617	-67.48632990249114	-9120.053211766617	142.15405563512218	1.0	7.005882358710072E-4	-57.16088947355469	496.47274715353683	0.015277001810615788
6113000	-9189.14885802905	-9120.710184187106	-68.43867384194367	-9120.710184187106	145.91628520786188	1.0	7.346366556395724E-4	-57.2735533731603	1149.4014075928799	0.02178752126683956
6114000	-9188.955443264687	-9119.820196044147	-69.13524722053928	-9119.820196044147	134.76069529342854	1.0	7.33231265635688E-4	-58.007284809466874	1107.7486790938706	0.014219548372816901
6115000	-9184.943718975996	-9118.107737570583	-66.83598140541322	-9118.107737570583	133.48225814757234	1.0	7.505515716382968E-4	-56.110810927513946	740.3320615713104	0.020183768278769096
6116000	-9185.968631479107	-9117.11873343572	-68.84989804338699	-9117.11873343572	154.64037787061153	1.0	6.47070518406492E-4	-59.120417202128564	273.64836590695904	0.0068359788626073115
6117000	-9189.080976981315	-9119.79122384661	-69.28975313470495	-9119.79122384661	155.85056985201578	1.0	6.036145907760687E-4	-57.983101282606505	1324.2220259816447	0.02017688578666034
6118000	-9185.224293673573	-9117.918846763649	-67.30544690992483	-9117.918846763649	139.8625030565399	1.0	7.641545623256118E-4	-56.97985677763975	496.6335996665415	0.009927795773271741
6119000	-9197.223135511806	-9128.944783016788	-68.27835249501703	-9128.944783016788	153.9846908955398	1.0	6.549377130751605E-4	-57.461499891014824	811.619969321723	0.012469523986852388
6120000	-9196.988045992452	-9125.453593113114	-71.53445287933694	-9125.453593113114	211.5315228682366	1.0	4.5347476707599744E-4	-60.940806250408166	649.3716667735991	0.006974284629527858
6121000	-9209.653086372067	-9124.623379920427	-85.02970645163991	-9124.623379920427	717.7977851457994	1.0	1.2989539031742925E-4	-71.50061822424013	12228.177253838423	0.005397741289566119
6122000	-9201.187067158822	-9115.580928143025	-85.60613901579816	-9115.580928143025	510.61313921260984	1.0	1.9410367007673937E-4	-72.75767485319483	6190.44689426535	0.008822594283458954
6123000	-9194.19759738486	-9120.549503645172	-73.64809373968794	-9120.549503645172	272.5765716296431	1.0	3.7065417332330606E-4	-62.53191497232562	1094.9644368900979	0.008822594283458954
6124000	-9193.22925893138	-9117.345115960537	-75.8841429708421	-9117.345115960537	306.80000966208996	1.0	3.1608898384215305E-4	-64.35871902653295	1648.6461254485191	0.009210684251364329
6125000	-9190.955361034967	-9115.88688862993	-75.06847240503767	-9115.88688862993	294.52843008626	1.0	3.423664134868481E-4	-63.522136362254926	1683.5814992146823	0.007465340282391639
6126000	-9193.780308930596	-9122.071562249566	-71.7087466810296	-9122.071562249566	171.9309958501903	1.0	5.919115015212666E-4	-60.31576147578719	1444.058676036993	0.01099159494744155
6127000	-9194.857126357045	-9120.178498013052	-74.67862834399268	-9120.178498013052	206.85782775900594	1.0	4.754718220922393E-4	-63.176908538448885	1610.1563831771603	0.006723143498050588
6128000	-9197.313756090854	-9115.354032644082	-81.95972344677361	-9115.354032644082	555.9428416399562	1.0	1.7951003787168454E-4	-69.85499190526194	2942.863706123958	0.005491588385288973
6129000	-9196.756691030861	-9120.202897256266	-76.553793774595	-9120.202897256266	330.63910344150304	1.0	2.9576261965013777E-4	-65.80081202083798	761.5959108348616	0.0046483484225509075
6130000	-9185.015700198528	-9118.815304791382	-66.20039540714522	-9118.815304791382	123.51141601923456	1.0	8.379300176105043E-4	-56.402186550095756	293.06569071962707	0.012214129884362365
6131000	-9185.856258451342	-9122.010314849753	-63.845943601589966	-9122.010314849753	97.6045575488639	1.0	0.0010252435737847633	-53.435666832445875	540.333459428595	0.020756105373373482
6132000	-9187.464373763314	-9121.208220380848	-66.25615338246612	-9121.208220380848	122.49950966140351	1.0	8.468070329904606E-4	-55.77596370827201	579.614205624968	0.012671022174248675
6133000	-9188.1030888457	-9123.0348038946	-65.06828495110102	-9123.0348038946	108.10186614891732	1.0	9.226774623683446E-4	-55.90025035809702	156.10455935935227	0.0028958815389177744
6134000	-9191.266105980325	-9118.2970915157	-72.96901446462405	-9118.2970915157	212.19003493887394	1.0	4.714098873654765E-4	-63.39902972297865	233.3480981779076	0.001203063846860447
6135000	-9191.35331443091	-9115.723591090586	-75.62972334032408	-9115.723591090586	281.1516782416358	1.0	3.5958425003887007E-4	-63.780367699483214	2279.3996517789583	0.008413066407016084
6136000	-9191.558978999046	-9117.127720732342	-74.43125826670465	-9117.127720732342	246.56165885074847	1.0	4.079650160468362E-4	-62.165730327447775	3455.1997525196975	0.014679937058598144
6137000	-9191.443071471602	-9122.599633484904	-68.84343798669755	-9122.599633484904	161.15139388894815	1.0	6.369169462238306E-4	-58.025416961049764	812.4410979817743	0.017296276349776943
6138000	-9191.56996645844	-9122.1290183741	-69.44094808434032	-9122.1290183741	164.44723122167684	1.0	5.992672434952598E-4	-58.897824431652644	617.3750765553925	0.007143440540454321
6139000	-9195.758224459354	-9121.218591611514	-74.53963284783961	-9121.218591611514	255.460398751848	1.0	3.757061449202554E-4	-63.59182199988796	925.4469583259003	0.003677869597373984
6140000	-9197.973676868913	-9116.329857341629	-81.64381952728411	-9116.329857341629	537.1531843207351	1.0	1.8438060250952035E-4	-69.06869054671	4710.457969401494	0.005352184246177949
6141000	-9202.321370564672	-9117.090089890984	-85.23128067368752	-9117.090089890984	654.2041178679086	1.0	1.4552668828834848E-4	-71.76940851317389	11433.240246609645	0.0054563496621204965
6142000	-9205.169326375928	-9121.536954267578	-83.63237210835081	-9121.536954267578	532.9387680298747	1.0	1.8205838101899343E-4	-69.92942514681522	14548.602161872212	0.008674047917400632
6143000	-9201.227946136034	-9119.36037699651	-81.86756913952465	-9119.36037699651	483.86915671481836	1.0	2.115526051914573E-4	-68.57803610443203	9622.3110213397	0.008567345358558645
6144000	-9197.927894696166	-9119.709524684326	-78.21837001183991	-9119.709524684326	401.61885126398806	1.0	2.474603084390695E-4	-65.99967709901082	3297.7629493823315	0.008567345358558645
6145000	-9196.319346798065	-9115.986885078513	-80.33246171955132	-9115.986885078513	455.6294365893915	1.0	2.1422609482857485E-4	-67.8351012228061	4357.701482211037	0.007560133709598113
6146000	-9194.754644640027	-9113.749867935945	-81.00477670408112	-9113.749867935945	467.60596722521507	1.0	2.057934496816824E-4	-68.24757100899815	5650.759346338139	0.007560133709598113
6147000	-9199.683651732057	-9118.148844204668	-81.53480752738878	-9118.148844204668	434.7350609231629	1.0	2.23716458207188E-4	-68.44094740505525	7912.395552698677	0.007983007090446526
6148000	-9196.49375901922	-9113.592289991517	-82.901469027704	-9113.592289991517	553.7351640785577	1.0	1.8212638109899276E-4	-70.1137692938276	5825.905243697864	0.006626158589905826
6149000	-9199.270486208563	-9121.298255703488	-77.97223050507415	-9121.298255703488	405.0082447268571	1.0	2.622097347882489E-4	-66.40340413968707	1721.9218565968306	0.006626158589905826
6150000	-9189.475018338959	-9118.403156917178	-71.07186142178082	-9118.403156917178	199.06186570756645	1.0	5.189256326120578E-4	-60.298348810996124	777.343665024051	0.006626158589905826
6151000	-9198.410476191535	-9121.191263814293	-77.21921237724148	-9121.191263814293	371.22690295213056	1.0	2.6471999326934325E-4	-65.55352531546077	1897.0441627207388	0.006772018075096531
6152000	-9192.8308396667	-9116.233123769623	-76.5977158970763	-9116.233123769623	322.4627104683563	1.0	3.045042734501342E-4	-65.47433424725193	1102.9201612192467	0.0076993357369025545
