#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="CoalescentConstant.t:ThiesDiscoINDELs" spec="beast.evolution.tree.coalescent.Coalescent">
#            <populationModel id="ConstantPopulation.t:ThiesDiscoINDELs" spec="beast.evolution.tree.coalescent.ConstantPopulation">
#                <parameter id="popSize.t:ThiesDiscoINDELs" name="popSize">0.3</parameter>
#            </populationModel>
#            <treeIntervals id="TreeIntervals.t:ThiesDiscoINDELs" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                <tree id="Tree.t:ThiesDiscoINDELs">
#                    <trait id="dateTrait.t:ThiesDiscoINDELs" spec="beast.evolution.tree.TraitSet" traitname="date">
#                Th086.07=7.0,
#Th106.09=9.0,
#Th230.12=12.0,
#Th074.13=13.0,
#Th132.11=11.0,
#Th162.12=12.0,
#Th196.12=12.0,
#Th106.11=11.0,
#Th117.11=11.0,
#Th134.11=11.0                
#                                    <taxa id="TaxonSet.ThiesDiscoINDELs" spec="beast.evolution.alignment.TaxonSet">
#                        </taxa>
#                    </trait>
#                    <taxonset idref="TaxonSet.ThiesDiscoINDELs"/>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <distribution id="CoalescentConstant.t:ThiesDiscoSNPs" spec="beast.evolution.tree.coalescent.Coalescent">
#            <populationModel id="ConstantPopulation.t:ThiesDiscoSNPs" spec="beast.evolution.tree.coalescent.ConstantPopulation">
#                <parameter id="popSize.t:ThiesDiscoSNPs" name="popSize">0.3</parameter>
#            </populationModel>
#            <treeIntervals id="TreeIntervals.t:ThiesDiscoSNPs" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                <tree id="Tree.t:ThiesDiscoSNPs">
#                    <trait id="dateTrait.t:ThiesDiscoSNPs" spec="beast.evolution.tree.TraitSet" traitname="date">
#                Th086.07=7.0,
#Th106.09=9.0,
#Th230.12=12.0,
#Th074.13=13.0,
#Th132.11=11.0,
#Th162.12=12.0,
#Th196.12=12.0,
#Th106.11=11.0,
#Th117.11=11.0,
#Th134.11=11.0                
#                                    <taxa id="TaxonSet.ThiesDiscoSNPs" spec="beast.evolution.alignment.TaxonSet">
#                        </taxa>
#                    </trait>
#                    <taxonset idref="TaxonSet.ThiesDiscoSNPs"/>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <prior id="ClockPrior.c:ThiesDiscoINDELs" name="distribution">
#            <parameter id="clockRate.c:ThiesDiscoINDELs" name="x">1.0</parameter>
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="ClockPrior.c:ThiesDiscoSNPs" name="distribution">
#            <parameter id="clockRate.c:ThiesDiscoSNPs" name="x">1.0</parameter>
#            <Uniform id="Uniform.01" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="PopSizePrior.t:ThiesDiscoINDELs" name="distribution" x="@popSize.t:ThiesDiscoINDELs">
#            <OneOnX id="OneOnX.0" name="distr"/>
#        </prior>
#        <prior id="PopSizePrior.t:ThiesDiscoSNPs" name="distribution" x="@popSize.t:ThiesDiscoSNPs">
#            <OneOnX id="OneOnX.01" name="distr"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@ThiesDiscoINDELs" id="treeLikelihood.ThiesDiscoINDELs" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:ThiesDiscoINDELs">
#            <siteModel id="SiteModel.s:ThiesDiscoINDELs" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:ThiesDiscoINDELs" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:ThiesDiscoINDELs" name="shape">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:ThiesDiscoINDELs" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="JC69.s:ThiesDiscoINDELs" spec="beast.evolution.substitutionmodel.JukesCantor"/>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:ThiesDiscoINDELs" id="StrictClock.c:ThiesDiscoINDELs" spec="beast.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#        <distribution data="@ThiesDiscoSNPs" id="treeLikelihood.ThiesDiscoSNPs" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:ThiesDiscoSNPs">
#            <siteModel id="SiteModel.s:ThiesDiscoSNPs" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:ThiesDiscoSNPs" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:ThiesDiscoSNPs" name="shape">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:ThiesDiscoSNPs" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="JC69.s:ThiesDiscoSNPs" spec="beast.evolution.substitutionmodel.JukesCantor"/>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:ThiesDiscoSNPs" id="StrictClock.c:ThiesDiscoSNPs" spec="beast.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.SNPs	treeLikelihood.INDELs	TreeHeight.SNPs	TreeHeight.INDELs	clockRate.SNPs	clockRate.INDELs	mutationRate.INDELs	mutationRate.SNPs	popSize.INDELs	popSize.SNPs	CoalescentConstant.INDELs	CoalescentConstant.SNPs
1162000	-20362.61461803586	-20164.970034791033	-197.64458324482686	-11046.579925841876	-9118.390108949156	9671.276731173053	1384.803582331317	7.435214166560107E-6	9.330479369277999E-4	0.07303199212431823	1.9269680078756821	1719.7822133103612	19511.012336398308	-80.41348553060632	-99.90241045224963
1163000	-20353.964952058814	-20166.992824762205	-186.97212729661027	-11047.009704349719	-9119.983120412486	3845.1021009150963	1171.103594332258	1.858184250024296E-5	0.0010908990303618415	0.07303199212431823	1.9269680078756821	1634.2095487278698	7922.825165166736	-78.89232172535957	-91.70338792728245
1164000	-20351.862385583354	-20168.21341271	-183.64897287335577	-11051.316869908376	-9116.896542801624	4255.410637771365	767.2723475118894	1.829138335701872E-5	0.001707947016869221	0.07643407454791176	1.9235659254520885	1159.760972973824	5510.375028003281	-74.44521621526313	-93.53339949001696
1165000	-20344.801534599184	-20166.641918478315	-178.15961612087003	-11048.738717110396	-9117.903201367917	8955.306535304935	196.70063233796387	8.512414447251562E-6	0.006790629709005658	0.07643407454791176	1.9235659254520885	329.47651650232234	9198.88708745636	-61.58799273061141	-101.64728052199001
1166000	-20329.23658815232	-20168.019077566005	-161.21751058631494	-11047.571527345408	-9120.447550220597	1814.8651485692403	173.77006004949374	4.512731881694732E-5	0.007767460457765831	0.07643407454791176	1.9235659254520885	592.7735393058573	5208.012129400629	-62.057078033757605	-84.21766660349053
1167000	-20325.921744618357	-20162.496362912796	-163.4253817055597	-11046.339170884903	-9116.157192027895	1696.7025532066439	270.00627545106744	4.779413381880185E-5	0.004800565040778233	0.07643407454791176	1.9235659254520885	335.69927309033756	5072.245289132099	-65.37610908340454	-83.70151802715685
1168000	-20365.821272442492	-20172.81305064143	-193.00822180105973	-11054.257309565022	-9118.555741076407	5706.964940260183	1522.6010699955218	1.4066232276176965E-5	8.647816383285202E-4	0.07643407454791176	1.9235659254520885	2689.3659479528833	21117.802604012893	-80.07799874552511	-95.07529062876601
1169000	-20357.05542110293	-20166.208320590755	-190.84710051217692	-11052.087267146457	-9114.1210534443	6921.211017059811	891.1485183395475	1.0531911419541943E-5	0.0015509734153891848	0.07269506814839477	1.9273049318516056	1500.0873628813818	26723.10489106049	-75.88075082948345	-97.45978723346575
1170000	-20357.156472810224	-20170.830852117288	-186.3256206929375	-11049.900582915503	-9120.930269201785	7190.255113882986	571.2246234871089	1.0113761509957229E-5	0.0025641920101693396	0.07269506814839477	1.9273049318516056	1087.7504113907503	26043.93624513414	-71.43529258728901	-97.73092085945811
1171000	-20351.287045654855	-20168.38563540918	-182.90141024567316	-11049.070844428576	-9119.314790980605	7091.437366969134	430.6163029754703	1.0993879379222247E-5	0.003332867190023133	0.07269506814839477	1.9273049318516056	730.8874854689841	25489.372910847655	-68.86656288628777	-97.2945709344409
1172000	-20361.50364007475	-20169.53611943117	-191.96752064357767	-11051.792457628684	-9117.743661802484	10136.30293798605	597.6542530965728	6.549354066291692E-6	0.0023350567687193567	0.07269506814839477	1.9273049318516056	1061.702885422895	42481.827822508145	-72.07646961944131	-102.26658994755512
1173000	-20365.7443668689	-20161.723800578635	-204.02056629026498	-11044.023436232352	-9117.700364346281	25285.363136945645	986.2027895673324	2.9276353468810344E-6	0.001442103727991526	0.07269506814839477	1.9273049318516056	2116.625341807799	50253.52595516145	-76.54427507115726	-108.99387694791349
1174000	-20370.458292089115	-20162.79757990498	-207.66071218413563	-11045.741536572648	-9117.05604333233	22457.507306066556	1412.7085624513975	3.2781513420129517E-6	9.654714360167069E-4	0.07269506814839477	1.9273049318516056	1415.918809106529	54079.73188241729	-82.07076566801248	-107.43619782880597
1175000	-20372.237894403457	-20171.757786843635	-200.48010755982236	-11055.150873889685	-9116.606912953952	27475.991618822653	673.462666597555	2.9545028743207687E-6	0.002051771464792159	0.07210043606560208	1.9278995639343983	1123.4495459619177	36219.61607774336	-72.66396757012143	-110.29462467534478
1176000	-20367.974976951635	-20163.596118166453	-204.37885878518267	-11046.190932671529	-9117.405185494927	22262.57853924708	1254.9757114632284	3.2928452032042025E-6	0.0010597458135252465	0.07210043606560208	1.9278995639343983	1744.6286069850134	60359.999925441865	-78.8090417753447	-107.0974381188803
1177000	-20362.759611335092	-20163.232583714773	-199.52702762031925	-11046.362373616385	-9116.870210098388	25666.802004306766	688.169457176709	2.957593359901422E-6	0.002018445608846691	0.07210043606560208	1.9278995639343983	1007.8311030300374	62079.107539627366	-73.52332913958861	-108.05197782387503
1178000	-20359.76730858215	-20156.759260195045	-203.00804838710562	-11043.677726140046	-9113.081534055002	25033.705878210694	935.846865276812	2.9230764119289365E-6	0.0015346790048891877	0.07210043606560208	1.9278995639343983	1805.3363233120504	66208.77599462673	-76.0943210508627	-108.31465685309482
1179000	-20361.966994638853	-20165.7048255009	-196.26216913795344	-11047.224261539102	-9118.480563961795	17755.079067836497	581.0232425407848	4.0870924454960045E-6	0.0023610047725177888	0.07210043606560208	1.9278995639343983	1648.615865091949	47250.800635534775	-72.66203053649834	-105.42922237880403
1180000	-20368.403816344482	-20163.131440526464	-205.2723758180185	-11046.69099925665	-9116.440441269811	35739.49672344678	737.0857036618002	2.090262092158493E-6	0.0019692070419587695	0.06713556696969646	1.932864433030304	1892.5723843602204	121480.32555291627	-74.2883456418352	-111.73083034454733
1181000	-20366.346757776613	-20162.114383333123	-204.23237444349223	-11044.18989356569	-9117.92448976743	61310.34339882983	420.55442734932234	1.2568219080008178E-6	0.0034675245673620177	0.07209393730086273	1.9279060626991378	536.856701784337	203622.72567860645	-69.39426092009275	-116.32835813738882
1182000	-20358.808610485627	-20172.16084508029	-186.6477654053363	-11053.01930178319	-9119.141543297097	24760.850521011296	182.29342880528776	3.0112235196326645E-6	0.007507978148047104	0.0737007720858271	1.9262992279141735	254.27505751174772	83413.53072272353	-61.26200432751906	-108.51577867905716
1183000	-20358.315980053238	-20163.578423607698	-194.73755644554012	-11044.98484704942	-9118.593576558278	32689.921959925297	277.7908868586654	2.223694630981782E-6	0.0046536415366935325	0.0737007720858271	1.9262992279141735	289.8846039768291	96076.88268683059	-66.92229226590553	-110.67287724191264
1184000	-20355.896200669347	-20164.154547627986	-191.74165304136181	-11046.368327273272	-9117.786220354712	13811.68759607356	434.1929771316315	4.993310804131041E-6	0.002967533984206415	0.0737007720858271	1.9262992279141735	672.1093248038035	63681.36592889749	-69.56615203608575	-104.60343272208817
1185000	-20359.41530503018	-20160.37606925204	-199.0392357781398	-11044.661942218618	-9115.714127033423	22956.266637942364	670.4822181734386	3.1980807028259313E-6	0.0020109824145841905	0.0737007720858271	1.9262992279141735	878.5104512635567	59091.24154004682	-73.59136366927856	-107.68280630947058
1186000	-20379.465481379968	-20170.10454294064	-209.36093843932716	-11049.66108751764	-9120.443455423001	50914.93697879632	955.2650869320939	1.5578255526213362E-6	0.0014055438251127591	0.0737007720858271	1.9262992279141735	1773.7662702749508	107255.15549690278	-76.03702771728277	-114.26008441526426
1187000	-20396.094174580016	-20175.434975325137	-220.65919925487952	-11049.282816209645	-9126.15215911549	41168.92418783994	3851.142673896128	1.933070381657477E-6	3.7888383811092555E-4	0.0737007720858271	1.9262992279141735	5801.795283268926	107255.15549690278	-88.24502935118966	-112.16528131791617
1188000	-20372.882790693493	-20163.879546790522	-209.00324390297195	-11045.986303641654	-9117.893243148868	28531.92564102321	1414.268294870337	2.6597487517659004E-6	9.121217896090675E-4	0.0737007720858271	1.9262992279141735	2568.784052571375	92901.83573739191	-80.13646977556738	-109.5762875078063
1189000	-20369.48510948587	-20166.1755746588	-203.30953482707295	-11046.949879967407	-9119.225694691391	11451.044812683607	1675.7391576755515	6.441788693045976E-6	7.805644803945757E-4	0.0737007720858271	1.9262992279141735	4220.2122416391	50319.68631091285	-81.52461446287883	-102.6111280067315
1190000	-20370.85584390704	-20169.610168711235	-201.24567519580552	-11051.085419944991	-9118.524748766244	13330.563310563672	1721.0598772108206	5.8580350319757855E-6	8.181262468106315E-4	0.0737007720858271	1.9262992279141735	2662.973974582795	25924.249448181214	-81.12395496383074	-102.07158733738908
1191000	-20385.058173064146	-20168.76193883975	-216.29623422439468	-11051.053086492282	-9117.70885234747	64652.935704638556	1471.0040892755	1.089043104513763E-6	9.297842666279177E-4	0.0737007720858271	1.9262992279141735	2662.973974582795	145716.23483187452	-80.00535159435863	-116.5142674048263
1192000	-20382.693082773727	-20171.318981464356	-211.37410130937147	-11053.230474016937	-9118.088507447417	38962.231711637745	1372.4882901429314	1.8909269671640492E-6	9.440661970224634E-4	0.0737007720858271	1.9262992279141735	2404.1019474764926	62367.931345205456	-79.55851838575092	-112.98984471992341
1193000	-20372.00247601337	-20166.53535251716	-205.46712349621086	-11045.680030154695	-9120.855322362462	24752.945994381906	1157.3801913583973	3.0785980608512425E-6	0.0011200237377229781	0.0737007720858271	1.9262992279141735	1532.3800128140845	49179.6959263042	-79.50619105854182	-107.82311893511012
1194000	-20368.4245391883	-20166.29458914559	-202.12995004271312	-11048.191099891457	-9118.103489254134	27137.011925680756	818.7598581350957	2.970116180944875E-6	0.0016278311193878177	0.0737007720858271	1.9262992279141735	1339.7287189296378	62106.99963984216	-75.5024952185227	-108.39061842311384
1195000	-20354.146374676406	-20160.538154692375	-193.60821998403233	-11046.30188702062	-9114.236267671757	11656.712430186191	522.463439201767	6.257162709576416E-6	0.0024649958055530173	0.0737007720858271	1.9262992279141735	1695.0537598683065	55182.53069748736	-72.25273010029737	-103.00161843838146
1196000	-20365.938766460702	-20163.571451068623	-202.36731539207844	-11045.996748651743	-9117.57470241688	17847.5481449291	834.6938805192507	4.0398504063457105E-6	0.0015791119388102464	0.0737007720858271	1.9262992279141735	2139.311942740646	100143.58725495005	-75.64227859695367	-107.54243695325152
1197000	-20357.573862355235	-20165.009233077762	-192.56462927747316	-11049.101229367541	-9115.908003710221	6477.466288866607	1169.6851668946354	1.2054525378390058E-5	0.0011773878589670557	0.0737007720858271	1.9262992279141735	2894.533739171783	14596.077843885389	-79.06350639726617	-95.94203542967566
1198000	-20350.986326592647	-20164.076180549164	-186.91014604348157	-11044.88748616156	-9119.188694387605	9329.231398427175	336.8306844933637	7.702537361370018E-6	0.003957440022857178	0.0737007720858271	1.9262992279141735	1590.1292433333417	24315.41730915162	-70.0213780551479	-99.41833152599504
1199000	-20363.7419852402	-20170.636864811717	-193.1051204284845	-11049.551753883774	-9121.085110927943	7432.396164039775	741.6648580723701	9.931310029812077E-6	0.0017258144481470865	0.0737007720858271	1.9262992279141735	3775.0482151760093	24158.41802031937	-77.48070183484569	-97.2958619891917
1200000	-20359.295743061848	-20161.864802798722	-197.43094026312522	-11046.729553010027	-9115.135249788696	10278.088584691293	1309.924765855235	7.1889148711462014E-6	0.00102408505580727	0.0737007720858271	1.9262992279141735	3119.8682249418157	19020.567909615336	-79.65561064796188	-99.87650737664403
1201000	-20360.35653992246	-20161.55177443259	-198.80476548986874	-11047.726576232437	-9113.825198200157	5740.174820104626	2360.7993417347575	1.3792032153084575E-5	5.641380475892997E-4	0.0737007720858271	1.9262992279141735	5002.152585093964	22126.411448046383	-84.90416089246457	-95.37845371951163
1202000	-20369.61251957373	-20163.409749341932	-206.20277023179577	-11047.997497797463	-9115.412251544469	4144.111141000274	8205.810203635896	1.889286291106315E-5	1.5948781353044994E-4	0.0737007720858271	1.9262992279141735	12574.228043439898	6823.802426861047	-96.00760985606817	-91.92758363477468
1203000	-20347.95873244986	-20165.295280771672	-182.6634516781892	-11049.413246694005	-9115.882034077667	1522.8247130833274	2061.496824544112	5.2956481568349785E-5	5.622216335671778E-4	0.07942290389812288	1.9205770961018778	4372.407057640156	2413.0095127776735	-83.53433769037842	-82.95741502933777
1204000	-20340.167081272448	-20165.69502209931	-174.47205917314022	-11052.606152015847	-9113.088870083462	1149.0962491654118	1223.3081267957496	6.295309563004977E-5	9.919819856437596E-4	0.07942290389812288	1.9205770961018778	1980.2921251459381	3049.6888681783253	-78.66930137847213	-80.18896328994497
1205000	-20355.471776008482	-20169.08170536947	-186.39007063901045	-11050.474907687767	-9118.606797681701	2897.7384691156667	1374.218381323391	2.5151080591969557E-5	9.30311604426204E-4	0.08087441615253518	1.9191255838474655	1887.6617139824011	11510.032230920127	-79.90331842978435	-89.59268375352515
1206000	-20340.266848058214	-20165.2841610557	-174.98268700251484	-11048.174847349426	-9117.109313706273	2018.3555179821556	664.1098369346106	3.6264464534087084E-5	0.0018925282626270118	0.07949147753869133	1.9205085224613092	999.1632329561799	7244.354740106155	-73.25202437706406	-85.93576667579626
1207000	-20343.883106649464	-20170.003590051456	-173.8795165980078	-11052.167525579884	-9117.836064471572	869.033791907207	814.7721471223158	8.57168886336618E-5	0.0015043917988713895	0.07949147753869133	1.9205085224613092	2250.428331259206	6445.35259644258	-75.52529645558513	-81.86422967349196
1208000	-20347.736031851375	-20160.948507077803	-186.7875247735729	-11047.062310563155	-9113.886196514646	3656.771811160691	1258.841511659532	2.0982606962869793E-5	9.698145589508969E-4	0.07949147753869133	1.9205085224613092	1832.7867352782976	6401.983151604212	-79.54804451383966	-90.96152427724141
1209000	-20337.293689772858	-20160.86902452861	-176.4246652442479	-11045.967699522951	-9114.901325005658	1022.9700991306956	1505.408206537562	6.930461636033605E-5	7.854588851634042E-4	0.07949147753869133	1.9205085224613092	2682.893127620516	2574.867503119215	-81.1463544831379	-79.53010638796728
1210000	-20331.334652144455	-20167.352923033835	-163.98172911061857	-11047.915154275352	-9119.437768758484	797.1868597989973	470.3667520834333	8.841981892500608E-5	0.002481727054417935	0.07949147753869133	1.9205085224613092	1472.581581357773	1559.5625390271596	-71.3671894922856	-77.96760666382596
1211000	-20332.12845650636	-20172.34649769804	-159.78195880832212	-11053.27422256496	-9119.072275133081	746.162092298831	294.0633556725576	1.0212013840533899E-4	0.004187329270524025	0.07949147753869133	1.9205085224613092	890.0450014483414	3620.844039541406	-66.82666399463126	-77.96956035108133
1212000	-20328.430506275192	-20162.540985888645	-165.88952038654594	-11047.911610926794	-9114.62937496185	1012.4121876350802	467.6921617945244	7.651692726602333E-5	0.002605325988024615	0.07949147753869133	1.9205085224613092	1514.8153799635295	3256.8863591002173	-71.12244624978375	-79.35549837426737
1213000	-20336.3399451273	-20163.32399567082	-173.01594945647923	-11046.106697810163	-9117.217297860656	1223.964750980025	680.8783849693641	5.648721338185108E-5	0.0019053301324918849	0.07949147753869133	1.9205085224613092	1635.2138157189083	6329.848424473012	-73.52303279693727	-83.34035624135015
1214000	-20326.591498311762	-20162.0131990066	-164.57829930516334	-11047.62538156473	-9114.387817441871	526.4783619105056	938.6514306011366	1.4203517765514425E-4	0.0013701723936942658	0.07949147753869133	1.9205085224613092	1810.4767387426239	840.378106928839	-75.86372176176145	-74.47938014439627
1215000	-20326.265083203827	-20162.93856524743	-163.32651795639842	-11049.564245597268	-9113.37431965016	298.887623507279	1569.4284565864252	2.765830708528255E-4	7.945534709826016E-4	0.07949147753869133	1.9205085224613092	2073.627976372209	447.85807331666416	-81.2269797571594	-68.35800681988962
1216000	-20336.239233509994	-20170.549752684405	-165.68948082558998	-11051.859625939245	-9118.690126745161	419.66147599399534	1325.6108438649774	1.7598435215323598E-4	9.793160318019322E-4	0.07949147753869133	1.9205085224613092	1448.9982530720256	1144.6820695124327	-80.32950422742876	-71.03846665256748
1217000	-20332.84647035059	-20170.175855543777	-162.6706148068112	-11053.66107933481	-9116.514776208967	481.81604551855884	729.7907794874847	1.365092024984142E-4	0.001594582121270209	0.07949147753869133	1.9205085224613092	1004.6933933475544	813.9720401291265	-74.53195106607755	-74.52430003135653
1218000	-20323.85833511921	-20168.90441222862	-154.9539228905881	-11053.45988422748	-9115.44452800114	342.55701387469577	558.5240149181707	2.3853015769912823E-4	0.0021799210064727646	0.07949147753869133	1.9205085224613092	1004.6933933475544	954.2250972170099	-71.60821214784926	-69.57237345546118
1219000	-20311.029309826943	-20163.31844987299	-147.71085995395225	-11048.584585088356	-9114.733864784634	250.51496332234436	394.85629172708775	3.12645304391976E-4	0.0037115936474541654	0.06662367865894257	1.933376321341058	593.4441303015731	641.7734458577703	-68.49884156863858	-66.36183995832711
1220000	-20325.792034040798	-20166.83718161767	-158.95485242312884	-11049.496561257105	-9117.340620360565	697.5019691024996	378.4701171250966	1.0662530744287359E-4	0.0037214711208121013	0.06662367865894257	1.933376321341058	524.6569039298337	2103.6832889954094	-68.60116974606697	-76.43949310994614
1221000	-20334.26396323337	-20160.314292941173	-173.9496702921974	-11045.131695181895	-9115.182597759278	967.4707151246982	1253.6475248628262	7.611149802096444E-5	0.0011628221598311492	0.06662367865894257	1.933376321341058	2893.4260920095076	2150.98722228607	-79.14601179388335	-79.15977973150108
1222000	-20333.361599199987	-20169.200548947283	-164.1610502527034	-11052.718232208452	-9116.482316738831	340.94312606929697	1142.33702222676	2.0443797274086832E-4	0.0013164959382209866	0.06662367865894257	1.933376321341058	2765.9222787925555	537.78482573946	-78.14468503410546	-71.80377727753903
1223000	-20328.056507835612	-20166.037007733707	-162.01950010190606	-11048.952712298678	-9117.08429543503	393.4156904289147	1074.2957712898258	1.9596471778561905E-4	0.001447189355484768	0.06662367865894257	1.933376321341058	1732.007712881431	1042.3699967353627	-77.45771077895505	-70.15550053814826
1224000	-20335.31405740255	-20177.492882267405	-157.8211751351452	-11050.992725461678	-9126.500156805729	471.21362427571586	526.7954632137869	1.5958853398069354E-4	0.003089866457409358	0.06662367865894257	1.933376321341058	1323.1574719807306	1306.1156680335064	-70.77226537582783	-72.68632070328921
1225000	-20338.729234684128	-20169.63164633271	-169.0975883514192	-11049.381479769507	-9120.250166563203	697.1249244280172	1137.4316612245134	1.0522599514008206E-4	0.0013435559060617074	0.06662367865894257	1.933376321341058	1621.7174297444817	2025.676783373552	-77.66034510087225	-76.43234310434123
1226000	-20327.585168656755	-20164.265718210474	-163.31945044628108	-11046.92170083277	-9117.344017377705	799.712535584628	566.8640523038719	9.06702351194154E-5	0.002523508684024707	0.06662367865894257	1.933376321341058	728.3737851862398	1553.8529606901805	-71.88544114915207	-77.49470203294788
1227000	-20340.335055826636	-20171.564391165404	-168.77066466122963	-11053.41855414728	-9118.145837018123	1321.2821159455084	565.8284630070494	5.566026217179682E-5	0.0027331237659830483	0.06662367865894257	1.933376321341058	1077.0045443216327	2333.181316032329	-71.0549233897514	-82.97881438792979
1228000	-20344.61230327106	-20169.6873963474	-174.92490692366056	-11054.223920939867	-9115.46347540753	852.3871481075213	1700.0784786083004	8.514252284382447E-5	8.937332213354571E-4	0.06662367865894257	1.933376321341058	2654.0349117214228	2014.2848267094478	-81.32720994893741	-78.10584111886851
1229000	-20340.08969409407	-20160.279477283722	-179.81021681034628	-11046.888420573476	-9113.391056710245	1008.855267518763	2230.9965032672153	7.054595898048284E-5	6.69172625470206E-4	0.06662367865894257	1.933376321341058	4488.451340314594	2445.9666466220606	-83.92364086664625	-79.67511725526234
1230000	-20353.62923932637	-20163.278743438073	-190.35049588829574	-11047.942350042453	-9115.336393395623	1861.7560726539705	3152.6187793980353	4.2464675477708224E-5	4.929060791794721E-4	0.06662367865894257	1.933376321341058	6307.792456631256	7624.919255225583	-86.85384508507003	-85.80793274535515
1231000	-20352.475859649923	-20170.48088644885	-181.99497320107085	-11049.07477113493	-9121.406115313923	738.8205534511262	3003.634340405684	9.999293821266226E-5	5.036098869305359E-4	0.06662367865894257	1.933376321341058	11626.91346843959	1971.8264932077684	-88.4975495681538	-76.54963027046794
1232000	-20351.567560798398	-20170.222820177783	-181.34474062061483	-11050.610892966695	-9119.61192721109	948.4478984860799	3008.610497305885	7.932105413861016E-5	4.89317811643101E-4	0.06662367865894257	1.933376321341058	3178.08734025237	2596.859127844574	-87.16915975713059	-78.24948806798851
1233000	-20357.668335327915	-20168.88915952002	-188.77917580789625	-11047.615774136413	-9121.273385383607	1328.464334892771	4013.954118392212	5.334949658652871E-5	4.0822732888679626E-4	0.06488641373639573	1.9351135862636049	9960.123135249629	3500.3711834898872	-89.04008036951193	-82.3721264306252
1234000	-20354.055477426118	-20169.418825392466	-184.6366520336527	-11051.87264469727	-9117.546180695193	1850.7790695612941	2029.5663455529807	3.930545527336701E-5	7.611068223754811E-4	0.06488641373639573	1.9351135862636049	4413.108131059488	4008.170300598619	-82.93951543865593	-85.00871195115008
1235000	-20364.81753611531	-20168.179320362353	-196.63821575295748	-11050.554246500682	-9117.62507386167	3886.2959103545304	2572.6105854023513	1.8329561355610782E-5	5.834279796856482E-4	0.06488641373639573	1.9351135862636049	7083.334346302667	13397.17505299837	-86.11307188949431	-92.15684468799772
1236000	-20364.36854690902	-20167.41538282734	-196.9531640816781	-11049.78214426596	-9117.633238561379	2940.9404079409355	3458.973023901718	2.4206843549610163E-5	4.323638290267018E-4	0.06488641373639573	1.9351135862636049	6450.328347150203	12179.772080632587	-88.65641233677071	-90.11733360138129
1237000	-20347.60379833085	-20164.37668311326	-183.22711521758828	-11051.246018014339	-9113.130665098923	994.053826773297	2417.4222585307643	7.165896978588376E-5	5.977928574631848E-4	0.06488641373639573	1.9351135862636049	4458.964464123683	4540.435387735302	-85.36327400838682	-81.04039118725841
1238000	-20345.78478458384	-20163.70110293297	-182.08368165087157	-11050.794370848207	-9112.906732084763	522.6846130238044	4439.658507486271	1.3170268116737257E-4	3.4608617063075427E-4	0.06488641373639573	1.9351135862636049	11674.380273532934	1566.5921744242592	-90.98680279249747	-74.37506890908223
1239000	-20355.513497018375	-20170.9448781714	-184.56861884697324	-11051.563108344608	-9119.381769826794	646.0471923771347	5891.559138786033	1.1435361697400366E-4	2.527737358931941E-4	0.06488641373639573	1.9351135862636049	8879.913694808185	1596.2003803560067	-92.91525410005345	-75.1864363083036
1240000	-20348.17567992945	-20173.755271128695	-174.42040880075248	-11054.796807006738	-9118.958464121957	578.6563330784383	1820.7369100470885	1.127021013501226E-4	8.526009342674713E-4	0.06488641373639573	1.9351135862636049	6289.470049227227	1469.7918151626773	-83.66858113553778	-74.71231952456968
1241000	-20347.061906726925	-20171.42246813984	-175.63943858708294	-11050.73658657955	-9120.685881560292	1485.471207350987	847.6570379338507	5.043219769647154E-5	0.0019098934424212474	0.06488641373639573	1.9351135862636049	876.3158880324431	5609.120055108572	-76.93788439342872	-83.2936784316504
