#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="CoalescentExponential.t:ThiesDiscoSNPs" spec="beast.evolution.tree.coalescent.Coalescent">
#            <populationModel id="ExponentialGrowth.t:ThiesDiscoSNPs" spec="beast.evolution.tree.coalescent.ExponentialGrowth">
#                <parameter id="ePopSize.t:ThiesDiscoSNPs" name="popSize">0.3</parameter>
#                <parameter id="growthRate.t:ThiesDiscoSNPs" name="growthRate">3.0E-4</parameter>
#            </populationModel>
#            <treeIntervals id="TreeIntervals.t:ThiesDiscoSNPs" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                <tree id="Tree.t:ThiesDiscoSNPs">
#                    <trait id="dateTrait.t:ThiesDiscoSNPs" spec="beast.evolution.tree.TraitSet" traitname="date">
#                Th086.07=7.0,
#Th106.09=9.0,
#Th230.12=12.0,
#Th074.13=13.0,
#Th132.11=11.0,
#Th162.12=12.0,
#Th196.12=12.0,
#Th106.11=11.0,
#Th117.11=11.0,
#Th134.11=11.0                
#                                    <taxa id="TaxonSet.ThiesDiscoSNPs" spec="beast.evolution.alignment.TaxonSet">
#                        </taxa>
#                    </trait>
#                    <taxonset idref="TaxonSet.ThiesDiscoSNPs"/>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <prior id="ClockPrior.c:ThiesDiscoSNPs" name="distribution">
#            <parameter id="clockRate.c:ThiesDiscoSNPs" name="x">1.0</parameter>
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="ePopSizePrior.t:ThiesDiscoSNPs" name="distribution" x="@ePopSize.t:ThiesDiscoSNPs">
#            <OneOnX id="OneOnX.0" name="distr"/>
#        </prior>
#        <prior id="GrowthRatePrior.t:ThiesDiscoSNPs" name="distribution" x="@growthRate.t:ThiesDiscoSNPs">
#            <LaplaceDistribution id="LaplaceDistribution.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="mu">0.001</parameter>
#                <parameter estimate="false" id="RealParameter.01" name="scale">30.701135</parameter>
#            </LaplaceDistribution>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@ThiesDiscoSNPs" id="treeLikelihood.ThiesDiscoSNPs" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:ThiesDiscoSNPs">
#            <siteModel id="SiteModel.s:ThiesDiscoSNPs" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:ThiesDiscoSNPs" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:ThiesDiscoSNPs" name="shape">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:ThiesDiscoSNPs" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="JC69.s:ThiesDiscoSNPs" spec="beast.evolution.substitutionmodel.JukesCantor"/>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:ThiesDiscoSNPs" id="StrictClock.c:ThiesDiscoSNPs" spec="beast.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	clockRate	mutationRate	CoalescentExponential	ePopSize	growthRate.
7251000	-11136.88499066293	-11051.001292843644	-85.883697819285	-11051.001292843644	1033.504974402192	1.3026723170515416E-4	1.0	-71.69906988899103	23554.01763270446	0.004973958947597543
7252000	-11134.57758425741	-11049.10938471847	-85.46819953894033	-11049.10938471847	1019.8971171244592	1.3830398870334377E-4	1.0	-70.83571384857154	36859.95163666742	0.00584973775780602
7253000	-11132.224125482966	-11047.973862614599	-84.2502628683661	-11047.973862614599	786.4368270652353	1.766287753541757E-4	1.0	-70.03765431345117	24221.68980551975	0.00584973775780602
7254000	-11136.983731083892	-11049.285573350495	-87.69815773339694	-11049.285573350495	1059.65161446893	1.485660922762595E-4	1.0	-72.60964900278488	58157.14134207593	0.00584973775780602
7255000	-11133.39453589782	-11047.93684109201	-85.45769480581	-11047.93684109201	933.1371548484472	1.4562501443152816E-4	1.0	-71.01320802011	30543.47790214767	0.005099462075526223
7256000	-11132.32432978654	-11047.796979564984	-84.52735022155574	-11047.796979564984	938.2020272759762	1.4785378909398683E-4	1.0	-70.61176857543089	17997.737111383274	0.005099462075526223
7257000	-11135.169906925914	-11047.206529922692	-87.96337700322226	-11047.206529922692	1144.9249230660434	1.2259062486190156E-4	1.0	-73.00955209050412	50830.1305871885	0.005099462075526223
7258000	-11139.403760526644	-11050.51714752258	-88.88661300406484	-11050.51714752258	1285.8006527762855	1.0041397183219584E-4	1.0	-73.29531245724513	96154.84256598819	0.005256012886428005
7259000	-11144.845906086592	-11049.727705358308	-95.11820072828455	-11049.727705358308	1570.4428641507882	8.633330998952322E-5	1.0	-77.57790187942321	675165.6968136614	0.005256012886428005
7260000	-11139.764843173738	-11045.5462506496	-94.21859252413826	-11045.5462506496	1572.218543479641	8.625559651771929E-5	1.0	-76.96817144796488	505263.6462477701	0.005256012886428005
7261000	-11151.588676895071	-11051.519216679515	-100.06946021555676	-11051.519216679515	1857.4752914960038	7.067927590825843E-5	1.0	-81.43531155702983	2015858.8030598054	0.005481930286846945
7262000	-11143.736467073426	-11044.833120417195	-98.9033466562309	-11044.833120417195	1698.5487177685272	8.182344691906605E-5	1.0	-80.4209899553306	1731935.1056862592	0.005912064707331105
7263000	-11137.666146642638	-11046.265459851622	-91.4006867910151	-11046.265459851622	1293.8897618598417	1.1279729054940139E-4	1.0	-74.88806079314772	241595.27712331797	0.005912064707331105
7264000	-11134.985859182902	-11048.63805303945	-86.34780614345135	-11048.63805303945	1054.6175728016588	1.2876507227267692E-4	1.0	-71.79210085689867	34136.23414397612	0.005414743503698735
7265000	-11136.578178335933	-11050.264651907848	-86.31352642808511	-11050.264651907848	1091.3175785666538	1.2556813113744102E-4	1.0	-71.3451341144218	51575.483423323974	0.005414743503698735
7266000	-11136.743296864066	-11046.739638790146	-90.00365807392025	-11046.739638790146	1396.2740408423288	1.0399018402764596E-4	1.0	-74.25964152868676	112019.24240146988	0.005414743503698735
7267000	-11141.45517857412	-11051.5894879097	-89.86569066442095	-11051.5894879097	1160.3812187706633	1.1989090350356891E-4	1.0	-74.37551805876286	86902.22728987265	0.006736786024345853
7268000	-11136.828950721405	-11049.457354539429	-87.37159618197646	-11049.457354539429	971.0789515324898	1.3498868862622842E-4	1.0	-71.85277393821175	89427.95245068455	0.006736786024345853
7269000	-11131.887852307533	-11046.038757059467	-85.84909524806618	-11046.038757059467	938.0644334760963	1.618937149837657E-4	1.0	-71.0224250899812	44759.082463039165	0.006332472583440649
7270000	-11132.093889256885	-11048.493272767124	-83.60061648976135	-11048.493272767124	820.4870472377431	1.728858236852499E-4	1.0	-69.64606041822256	18712.28570386638	0.006332472583440649
7271000	-11128.35695051093	-11046.755331399423	-81.60161911150591	-11046.755331399423	645.5650322639575	2.192370203106125E-4	1.0	-68.31709659353007	9574.53882479813	0.007541320294473838
7272000	-11132.009150058402	-11051.722874676843	-80.28627538155925	-11051.722874676843	587.0350884614064	2.1749873079588672E-4	1.0	-66.9798954074228	9786.117752597858	0.007541320294473838
7273000	-11129.506655416306	-11050.7285072799	-78.77814813640562	-11050.7285072799	419.1656657913401	3.614306179529491E-4	1.0	-65.96543648721467	5973.281853763104	0.007541320294473838
7274000	-11127.359338805778	-11048.26643251393	-79.09290629184844	-11048.26643251393	577.2148229626293	2.582589859748265E-4	1.0	-66.43447993476191	5119.27256206741	0.0075062371640725045
7275000	-11133.191047712668	-11052.021921536969	-81.16912617569841	-11052.021921536969	636.176140577207	2.218343973066827E-4	1.0	-67.25515210783821	17967.418996393943	0.0075062371640725045
7276000	-11130.75719907315	-11049.715984305149	-81.04121476800094	-11049.715984305149	606.8745009322455	2.219328435799903E-4	1.0	-67.2727937295057	15533.625054891148	0.0075062371640725045
7277000	-11139.366570213971	-11054.981002897059	-84.38556731691367	-11054.981002897059	775.6832301686926	1.8664694100056146E-4	1.0	-70.86676833142054	12102.172472188548	0.0075062371640725045
7278000	-11129.70764316979	-11048.974379929283	-80.733263240506	-11048.974379929283	604.5933849079627	2.4269623986841865E-4	1.0	-67.2204679209911	12029.73274061533	0.0075062371640725045
7279000	-11132.861002423744	-11051.981089588133	-80.87991283561112	-11051.981089588133	665.6378807601294	2.1741165752416964E-4	1.0	-67.35752171196694	12145.723321139947	0.0075062371640725045
7280000	-11126.786481534647	-11049.619717251466	-77.16676428318203	-11049.619717251466	442.0636819213791	3.179555802912747E-4	1.0	-64.91395766081743	3412.3206983216046	0.0075062371640725045
7281000	-11126.487701103459	-11049.741638546333	-76.74606255712631	-11049.741638546333	392.08225883495015	3.5903433004641266E-4	1.0	-64.03809985677053	5378.935346933584	0.009293989408873382
7282000	-11127.980564199284	-11046.990533331524	-80.99003086776132	-11046.990533331524	620.2294538021381	2.285600697660544E-4	1.0	-67.02035838707125	18995.46457363051	0.009293989408873382
7283000	-11137.831131610868	-11057.84090703518	-79.99022457568837	-11057.84090703518	512.4127068796048	2.873434650920544E-4	1.0	-66.08495526345811	17810.353014357734	0.009820738720204197
7284000	-11131.908781874015	-11049.211297699065	-82.69748417495143	-11049.211297699065	605.468280832368	2.2792817022439588E-4	1.0	-68.47999761809177	24336.983859862474	0.009820738720204197
7285000	-11127.069689314627	-11049.864048663972	-77.20564065065417	-11049.864048663972	419.6956160939813	3.324531355987715E-4	1.0	-64.18798192734965	7331.420789994393	0.009820738720204197
7286000	-11126.562120668908	-11046.485743178613	-80.07637749029443	-11046.485743178613	566.2618946673379	2.581384023381363E-4	1.0	-66.1309259878822	18540.58491436022	0.009820738720204197
7287000	-11129.379218426246	-11049.617076298038	-79.76214212820683	-11049.617076298038	567.6551317198531	2.733913275828316E-4	1.0	-66.09005288916661	14105.994445917675	0.009820738720204197
7288000	-11131.093052201397	-11052.703385309786	-78.3896668916109	-11052.703385309786	524.2872068838523	2.6600539085476374E-4	1.0	-65.07066255171242	9909.708626135567	0.009820738720204197
7289000	-11122.47424512535	-11047.714837368852	-74.75940775649748	-11047.714837368852	305.3514434009528	4.539378364258831E-4	1.0	-60.927392366107064	16547.426741309137	0.0188895645402654
7290000	-11129.408086045107	-11054.268877296934	-75.13920874817295	-11054.268877296934	347.876204597921	4.146264418454193E-4	1.0	-61.09999550048626	20357.073896792288	0.0188895645402654
7291000	-11125.31838178087	-11049.317827399918	-76.00055438095184	-11049.317827399918	372.45200248654845	4.111895780248098E-4	1.0	-61.73856736794869	25436.93440946094	0.0188895645402654
7292000	-11125.151588372653	-11048.424753258636	-76.7268351140175	-11048.424753258636	386.81779816004195	3.823863922428194E-4	1.0	-62.339814603027165	28825.062634389753	0.018597515497431348
7293000	-11120.84448985899	-11046.94189991869	-73.90258994030135	-11046.94189991869	290.98695199738063	4.932782488208417E-4	1.0	-60.46049237534695	11204.497788578883	0.018812640922588587
7294000	-11126.624670168223	-11053.706540972265	-72.91812919595695	-11053.706540972265	273.6047426147475	4.8244791597327054E-4	1.0	-59.6703369028341	9225.57783782679	0.019739443985302446
7295000	-11125.42734601962	-11051.422743712697	-74.0046023069234	-11051.422743712697	337.5283242266125	4.3876349134602723E-4	1.0	-60.41870501226784	12937.278794543416	0.018875356589612924
7296000	-11131.755094212382	-11054.802785768297	-76.95230844408445	-11054.802785768297	375.1557539670513	3.7815867597904235E-4	1.0	-62.766955417171616	23561.825121914913	0.017060378345422858
7297000	-11128.556096150562	-11052.413626932379	-76.14246921818278	-11052.413626932379	388.83937534012904	3.829352194291841E-4	1.0	-62.59773108169358	12417.749755790139	0.01356202472645536
7298000	-11132.291505003144	-11053.693209067816	-78.59829593532751	-11053.693209067816	439.5681366324076	3.0171087939821035E-4	1.0	-64.38734871952282	24175.40901988926	0.01356202472645536
7299000	-11122.872988003259	-11051.643147636858	-71.22984036640104	-11051.643147636858	240.61462897082893	6.155139526274542E-4	1.0	-59.37704152781014	2286.826281463321	0.014256794063087566
7300000	-11120.385608904944	-11047.364740649358	-73.02086825558557	-11047.364740649358	314.8229474042075	4.6800586709818136E-4	1.0	-60.97843438073425	2764.4975866510918	0.012447743996895806
7301000	-11127.523941419055	-11051.143301970178	-76.38063944887702	-11051.143301970178	372.21746593841704	3.990979415115632E-4	1.0	-63.434526529004934	6824.966166673551	0.010930341719766284
7302000	-11127.252636863002	-11045.267893800275	-81.9847430627273	-11045.267893800275	587.3637104883228	2.3770401551912205E-4	1.0	-67.51429684016976	31342.385243090313	0.009375140797833359
7303000	-11127.465046879997	-11045.361501815349	-82.10354506464921	-11045.361501815349	658.9236837160205	2.2026329296860803E-4	1.0	-67.74708211038309	27966.726521952132	0.008534214823076494
7304000	-11129.737781287444	-11049.283295982514	-80.45448530493097	-11049.283295982514	564.8058461298824	2.6661754959510274E-4	1.0	-66.81765857317859	13617.820181828387	0.008534214823076494
7305000	-11127.842520177059	-11049.88935910908	-77.95316106797856	-11049.88935910908	483.7024681190913	2.975670088752019E-4	1.0	-65.10668701252308	6178.1975245203275	0.008534214823076494
7306000	-11133.034023786531	-11053.286381013082	-79.74764277344961	-11053.286381013082	436.6310922518957	3.0799935090563153E-4	1.0	-66.38104017739614	10393.23492831876	0.008534214823076494
7307000	-11129.559655289666	-11051.461122231849	-78.09853305781738	-11051.461122231849	435.9386880362723	3.1060290996499023E-4	1.0	-65.05310257150032	7538.196761293929	0.008534214823076494
7308000	-11127.599197977934	-11052.39636998056	-75.20282799737373	-11052.39636998056	402.72594006195067	3.908302930746481E-4	1.0	-62.89570051950805	3602.5302348276673	0.009871158614177936
7309000	-11122.381545670827	-11049.464257329719	-72.91728834110926	-11049.464257329719	314.56446602651494	4.625994021366277E-4	1.0	-60.25148827784428	5155.979293813863	0.014536437436605723
7310000	-11129.585678978601	-11053.474005414973	-76.11167356362778	-11053.474005414973	384.74981889536303	4.0309875405223814E-4	1.0	-62.183197446611686	18224.19410483242	0.017086632638765295
7311000	-11133.056628556904	-11057.997947177853	-75.05868137905027	-11057.997947177853	397.8055321280867	3.9062905716942266E-4	1.0	-61.90646864070601	8386.231344983235	0.01387663296984696
7312000	-11124.75980962835	-11053.080816750351	-71.67899287799786	-11053.080816750351	254.42756345694917	5.475500406634308E-4	1.0	-59.373385153535715	3596.2994668424926	0.01635822495920259
7313000	-11121.996562325929	-11047.711623999994	-74.28493832593412	-11047.711623999994	334.2422767152768	4.3559640714709805E-4	1.0	-61.996883171680835	3534.061312876121	0.013444611221687774
7314000	-11125.375964424566	-11049.44096153087	-75.93500289369472	-11049.44096153087	367.6902181890222	3.9876369993225425E-4	1.0	-63.018658835617316	6624.18969476199	0.0137078068716103
7315000	-11127.71018172774	-11051.523984459149	-76.18619726859144	-11051.523984459149	379.71189780788166	3.607169665783276E-4	1.0	-63.472348778094904	5410.303538285555	0.011475478527313399
7316000	-11130.254543592857	-11053.468974286361	-76.7855693064951	-11053.468974286361	462.6223749118507	3.311661468441773E-4	1.0	-63.36719364744706	10944.448777198913	0.011475478527313399
7317000	-11126.180174546747	-11048.424890044624	-77.75528450212424	-11048.424890044624	423.32870877656677	3.096033622120558E-4	1.0	-64.50543402671549	9247.074054832625	0.011475478527313399
7318000	-11128.023048804876	-11050.534187327463	-77.48886147741288	-11050.534187327463	469.83586091958256	3.105684041616519E-4	1.0	-64.20368608983806	9579.564151260192	0.011475478527313399
7319000	-11127.33856840713	-11052.743468398694	-74.59510000843763	-11052.743468398694	337.2901095766689	3.913398172142605E-4	1.0	-61.39733783810864	8777.089170968384	0.013749045933204196
7320000	-11123.619661630262	-11049.545188160128	-74.07447347013549	-11049.545188160128	353.1119033785778	4.0564651299084513E-4	1.0	-61.404691723730316	5176.751275920096	0.013340921729658034
7321000	-11128.102767547176	-11048.819198271169	-79.28356927600703	-11048.819198271169	528.467303574757	2.7358332162545114E-4	1.0	-65.24528139032893	20343.63638519106	0.010752120405165953
7322000	-11123.264001191723	-11047.178782279267	-76.08521891245641	-11047.178782279267	393.3625589406101	3.7150306829160097E-4	1.0	-63.53287524018874	4603.5324892447425	0.010752120405165953
7323000	-11123.3106354848	-11049.998088274218	-73.3125472105829	-11049.998088274218	280.2486692039794	5.044092363573035E-4	1.0	-61.33908076300154	2580.3575728921364	0.011327246901527997
7324000	-11131.469471950086	-11053.06987820448	-78.39959374560523	-11053.06987820448	436.5559895503807	3.2770808831068446E-4	1.0	-64.78352625053466	13336.82533076825	0.011327246901527997
7325000	-11128.547195629522	-11049.600579947344	-78.94661568217734	-11049.600579947344	497.13632765714976	2.7581175192786925E-4	1.0	-65.97159454595355	7025.818908801373	0.00797753948660291
7326000	-11127.060001241462	-11048.69593089332	-78.36407034814181	-11048.69593089332	505.0241624904827	2.8494226559335893E-4	1.0	-65.67590570205849	5273.716271718305	0.00797753948660291
7327000	-11128.581272854124	-11047.697230549298	-80.88404230482676	-11047.697230549298	613.4967201826654	2.254200465713502E-4	1.0	-67.41838922586751	11475.607799370768	0.00797753948660291
7328000	-11129.926815792292	-11048.030867019026	-81.89594877326664	-11048.030867019026	669.235484358587	2.0390311932872663E-4	1.0	-67.94641414630576	18618.07698764433	0.007126504216511516
7329000	-11132.42258474603	-11048.692148849374	-83.73043589665531	-11048.692148849374	724.36426944997	1.9291113533529834E-4	1.0	-69.76111515753968	18990.124900208986	0.007126504216511516
7330000	-11135.039834911991	-11051.195147682742	-83.84468722925023	-11051.195147682742	800.6970048516578	1.737615989291511E-4	1.0	-69.27843106882975	34496.384562784115	0.007126504216511516
7331000	-11130.040592514859	-11046.67465724705	-83.36593526780963	-11046.67465724705	799.0647749117551	1.8023015472201818E-4	1.0	-68.94046040691794	29966.294211064764	0.007126504216511516
7332000	-11131.594242206213	-11050.635921509574	-80.95832069663824	-11050.635921509574	631.2975808369035	2.3076377791978977E-4	1.0	-67.49534636541904	11445.225934066308	0.007126504216511516
7333000	-11130.129560948739	-11050.004769916273	-80.1247910324654	-11050.004769916273	593.9479714935635	2.4675193608589724E-4	1.0	-66.55735771097693	12704.934350519865	0.00839245905742566
7334000	-11124.64507646054	-11046.242531327995	-78.40254513254425	-11046.242531327995	474.85756583641745	3.183853644659843E-4	1.0	-65.36213722550904	7500.465123525905	0.00839245905742566
7335000	-11124.532471224042	-11044.50234807419	-80.03012314985172	-11044.50234807419	575.5495744470472	2.539569905601943E-4	1.0	-66.88327450721191	8342.857392435266	0.00839245905742566
7336000	-11127.403254347975	-11050.20231752904	-77.20093681893597	-11050.20231752904	481.00164296580385	3.166632425985253E-4	1.0	-64.73024135466547	4242.827258019209	0.009090577100569187
7337000	-11127.639123513314	-11046.604362946437	-81.03476056687812	-11046.604362946437	561.7924148410116	2.574133413636303E-4	1.0	-66.74728340832698	26101.26415453479	0.009944045606249015
7338000	-11128.37015372148	-11048.092178037561	-80.2779756839183	-11048.092178037561	566.9826580577209	2.5227338959689756E-4	1.0	-66.27521728333733	19634.176151206062	0.009737158391297511
7339000	-11127.668770151104	-11051.125184551756	-76.54358559934785	-11051.125184551756	424.37552532620214	3.131191375665959E-4	1.0	-63.6424119439377	6525.30035653665	0.009737158391297511
7340000	-11125.371671102359	-11049.19259817459	-76.17907292776873	-11049.19259817459	430.8364672391985	3.622438956607887E-4	1.0	-63.86253380436219	3636.721474607651	0.00881212728980637
7341000	-11128.089015913887	-11050.62190619616	-77.46710971772767	-11050.62190619616	464.3920688971382	3.210514323866632E-4	1.0	-65.50602443790807	2548.9648039177955	0.0070136826035393715
7342000	-11124.606866940816	-11050.022750709355	-74.5841162314615	-11050.022750709355	336.17617899142243	4.4579611334455053E-4	1.0	-62.175625981690786	3986.7216059776415	0.01079136291202857
7343000	-11131.339232620932	-11054.33100738199	-77.00822523894196	-11054.33100738199	408.1329553167365	3.5766969952209196E-4	1.0	-64.73818339638964	3471.271083276337	0.01079136291202857
7344000	-11127.850754424026	-11048.295787644085	-79.5549667799404	-11048.295787644085	459.9577637014334	2.9586280470816017E-4	1.0	-65.1123257240649	30478.53358186197	0.013782506892703723
7345000	-11126.419138879064	-11048.751345165105	-77.66779371395945	-11048.751345165105	436.1169723400445	3.1197602462983636E-4	1.0	-64.1999035485789	11499.169954416255	0.013686518179909755
7346000	-11126.79799288925	-11048.768936152235	-78.02905673701467	-11048.768936152235	397.5809816830765	3.665117933014187E-4	1.0	-63.80384419619128	24522.26554646507	0.014169375542376843
7347000	-11129.124374949002	-11053.247567159522	-75.87680778947961	-11053.247567159522	391.01581288178767	3.6761343679036205E-4	1.0	-63.707762834889984	3137.7833067056936	0.011016954931807273
7348000	-11128.617971976148	-11053.444726000294	-75.17324597585299	-11053.444726000294	384.8623107647048	3.545923504363101E-4	1.0	-62.48163556398685	5291.395732359701	0.011016954931807273
7349000	-11125.026656061174	-11049.832585876187	-75.19407018498755	-11049.832585876187	346.38307551571637	4.252695313197736E-4	1.0	-62.62200150171392	4695.188047199186	0.011083315854381985
7350000	-11125.85922867592	-11051.318601021077	-74.54062765484151	-11051.318601021077	303.63054398321503	4.8499077214334105E-4	1.0	-62.63514817774968	2410.9224179563735	0.009227064257839777
7351000	-11125.190851542366	-11052.247060291962	-72.94379125040369	-11052.247060291962	304.4754840131006	5.0906561090481E-4	1.0	-61.024164885051306	2445.100651966723	0.011376759156651158
7352000	-11125.225938743251	-11050.377516519013	-74.84842222423856	-11050.377516519013	387.4955644830644	3.9243072975287036E-4	1.0	-62.0899280129321	5657.074701983371	0.012826251192890596
7353000	-11123.7249705391	-11047.72178841426	-76.0031821248407	-11047.72178841426	396.008911523579	3.7500380519106774E-4	1.0	-62.57981453720777	10998.73616724583	0.012823964541778692
7354000	-11125.227215336656	-11048.101603220832	-77.12561211582403	-11048.101603220832	433.7733586873221	3.370011514298823E-4	1.0	-63.57617635021563	12475.99052129686	0.014129109578783806
7355000	-11125.812762759342	-11050.420417725854	-75.39234503348753	-11050.420417725854	369.44815547025615	3.7691563666852695E-4	1.0	-61.83936020281524	12519.445518567863	0.016340420759991266
7356000	-11125.706838476473	-11052.074820077736	-73.63201839873771	-11052.074820077736	328.9353067782553	4.7637405436848476E-4	1.0	-60.824332659565755	5941.632846227741	0.016340420759991266
7357000	-11129.231926206481	-11052.94982059427	-76.28210561221157	-11052.94982059427	371.1046185950488	3.762082441788882E-4	1.0	-62.3134186313474	18971.633660015723	0.01757856400242002
7358000	-11124.340872348472	-11047.234993328235	-77.10587902023667	-11047.234993328235	342.7314310429118	4.051222138824776E-4	1.0	-63.186307866748194	18063.39663563418	0.015781490796856833
7359000	-11130.937657023876	-11048.411893260176	-82.52576376370068	-11048.411893260176	468.4245512385205	3.1809034108314614E-4	1.0	-67.06403895225189	84440.00340697884	0.015781490796856833
7360000	-11137.08287001227	-11057.38158832891	-79.7012816833585	-11057.38158832891	405.4493888036861	3.834746831818465E-4	1.0	-64.84690166676606	46000.54221728439	0.017110380823359007
7361000	-11127.705715711943	-11048.63915338112	-79.06656233082353	-11048.63915338112	424.68676907255355	3.443630378313709E-4	1.0	-64.55923435622387	32511.736322347533	0.017110380823359007
7362000	-11130.44022147733	-11054.917836512122	-75.52238496520862	-11054.917836512122	311.90269026832743	4.7127566773974203E-4	1.0	-62.20023190605289	9939.293000840198	0.014971581720499116
7363000	-11120.222477399531	-11047.79220257268	-72.43027482685098	-11047.79220257268	282.4871724307203	5.202757078198483E-4	1.0	-60.0758559671027	3776.3085982136213	0.015423529742781356
7364000	-11122.455023269627	-11051.70230559873	-70.75271767089643	-11051.70230559873	232.59441655808834	6.299038931858776E-4	1.0	-59.05861125249764	1951.2919798493779	0.01366812675501547
7365000	-11122.989360892456	-11049.562210618957	-73.42715027349945	-11049.562210618957	263.5837192343782	5.522206637527396E-4	1.0	-60.43659149060396	7132.739589218169	0.021302784009230052
7366000	-11127.183191621834	-11052.777454489837	-74.40573713199801	-11052.777454489837	306.50279189933724	5.459828132196845E-4	1.0	-60.81299978593697	13025.043897778725	0.021302784009230052
7367000	-11123.045193856797	-11054.326318993537	-68.71887486325896	-11054.326318993537	167.41568262342275	8.874211828520553E-4	1.0	-56.356339660026954	3804.492984577281	0.0363181695073745
7368000	-11117.731110081806	-11051.979534170827	-65.75157591097836	-11051.979534170827	153.94270744073293	0.001016644017130408	1.0	-53.61476851360805	3035.9219091697023	0.03446962978036992
7369000	-11123.87405688974	-11053.484218345233	-70.38983854450599	-11053.484218345233	245.47607735591916	6.208115324941806E-4	1.0	-58.65479952216541	2032.651569541704	0.01622179420044998
7370000	-11124.785002837727	-11055.53476886833	-69.25023396939609	-11055.53476886833	188.27352251126638	7.735378570893689E-4	1.0	-57.49632583829568	2071.3052684965232	0.017181767524996026
7371000	-11124.397824053973	-11054.999783476083	-69.39804057788903	-11054.999783476083	207.8495757429328	6.904059674328717E-4	1.0	-57.51379084805276	2359.3402501233404	0.021435313369304883
7372000	-11121.437745386556	-11052.405008850901	-69.03273653565535	-11052.405008850901	199.91955402621394	7.337679496859265E-4	1.0	-56.470879434835894	4645.378994468994	0.025010001494332072
7373000	-11126.216688091385	-11051.795382030452	-74.42130606093278	-11051.795382030452	304.3190463463351	4.6970346404458593E-4	1.0	-60.94838781502668	11554.207449974421	0.021462605927243424
7374000	-11125.801176671966	-11052.290442121583	-73.51073455038448	-11052.290442121583	287.89811415276694	5.342336773489132E-4	1.0	-59.640913027333006	17182.772893668633	0.022863290083216366
7375000	-11123.84824854122	-11049.86687116707	-73.9813773741497	-11049.86687116707	278.21866453749504	5.221905077387569E-4	1.0	-60.24406223243403	15049.898359111938	0.023774714586819352
7376000	-11124.633325086212	-11052.279340067182	-72.3539850190298	-11052.279340067182	244.71270194309173	5.941053320425133E-4	1.0	-58.95452653098688	10735.23676272006	0.02325579327702259
7377000	-11122.527419198092	-11047.871224132094	-74.6561950659976	-11047.871224132094	341.8607867945528	4.2166159169530895E-4	1.0	-62.29555872434912	3800.0685972830456	0.013745239299452344
7378000	-11127.860443751415	-11056.039681774095	-71.82076197731983	-11056.039681774095	264.50853088682237	5.865942711341398E-4	1.0	-59.016385677922614	5921.60605883311	0.018392482707364516
7379000	-11124.973190159883	-11050.517563559477	-74.45562660040578	-11050.517563559477	306.6334593739569	4.598160877069826E-4	1.0	-61.16934718086595	9588.63488793409	0.016313851800840856
7380000	-11129.641463963535	-11050.800970365075	-78.84049359846036	-11050.800970365075	420.64257322188627	3.544944274692678E-4	1.0	-64.20252656241698	37049.91834456938	0.016313851800840856
7381000	-11128.024342823075	-11048.95877901793	-79.06556380514417	-11048.95877901793	400.82225428655204	3.6600318655308147E-4	1.0	-64.90275931110975	23037.032774692147	0.016331170066048506
7382000	-11123.693451408555	-11051.986336876778	-71.70711453177707	-11051.986336876778	242.60408020004868	5.913748163004695E-4	1.0	-59.952649632720814	2072.796052950806	0.012186537798092291
7383000	-11126.398272974582	-11053.110283329193	-73.28798964538835	-11053.110283329193	286.9217516828785	4.865457941130997E-4	1.0	-61.14630359023917	3052.984394303217	0.012186537798092291
7384000	-11129.41811502256	-11051.259958687835	-78.15815633472431	-11051.259958687835	430.9819264532886	3.073759325122548E-4	1.0	-64.6840132778264	11572.346005963522	0.010906820976936564
7385000	-11127.778645403847	-11050.462713310786	-77.31593209306006	-11050.462713310786	469.77539288313494	3.1326324328319674E-4	1.0	-64.48518445523429	6081.326629802797	0.010906820976936564
7386000	-11125.648710839865	-11048.651226635133	-76.99748420473244	-11048.651226635133	403.555404933855	3.5885902178807276E-4	1.0	-63.87989618281413	8101.729530788038	0.010467510927088593
7387000	-11124.42871240514	-11050.344738151542	-74.08397425359904	-11050.344738151542	309.63792378879526	5.040336097719243E-4	1.0	-61.98918295997934	2913.283608714274	0.010467510927088593
