green.267    Pf3D7_08_v3	1050001	1145000    0    7.63016596835887e-08
green.268    Pf3D7_08_v3	1150001	1190000    9    6.04951543207578e-07
green.269    Pf3D7_08_v3	1200001	1245000    2    1.82803863586772e-07
green.26    Pf3D7_02_v3	400001	405000    0    1.24678567166965e-06
green.270    Pf3D7_08_v3	1250001	1275000    13    2.95014769273201e-07
green.271    Pf3D7_08_v3	1280001	1325000    0    1.91969560962067e-07
green.272    Pf3D7_08_v3	1330001	1345000    1    5.69102025130626e-07
green.273    Pf3D7_08_v3	1350001	1365000    0    5.30213300240838e-07
green.274    Pf3D7_09_v3	80001	170000    1    9.05353844633874e-08
green.275    Pf3D7_09_v3	180001	205000    1    4.0505071248969e-07
green.277    Pf3D7_09_v3	340001	345000    0    1.55863338582956e-06
green.278    Pf3D7_09_v3	350001	360000    2    7.92040986150081e-07
green.279    Pf3D7_09_v3	365001	375000    5    8.32458831664501e-07
green.27    Pf3D7_02_v3	410001	425000    1    6.3576438506076e-07
green.280    Pf3D7_09_v3	380001	415000    2    2.81557476477641e-07
green.281    Pf3D7_09_v3	420001	460000    3    2.10547094121455e-07
green.282    Pf3D7_09_v3	465001	495000    1    2.79742965286644e-07
green.283    Pf3D7_09_v3	500001	595000    12    8.93574150212721e-08
green.284    Pf3D7_09_v3	600001	625000    1    3.33528943122352e-07
green.285    Pf3D7_09_v3	630001	685000    6    1.60427837211812e-07
green.286    Pf3D7_09_v3	690001	695000    0    1.46232251578645e-06
green.287    Pf3D7_09_v3	710001	740000    1    2.95844180686356e-07
green.288    Pf3D7_09_v3	750001	760000    4    7.40670618901211e-07
green.289    Pf3D7_09_v3	770001	775000    0    1.58356985233902e-06
green.28    Pf3D7_02_v3	430001	435000    0    1.8722193159351e-06
green.290    Pf3D7_09_v3	780001	795000    0    5.75676771444979e-07
green.291    Pf3D7_09_v3	805001	815000    1    8.05825182492555e-07
green.292    Pf3D7_09_v3	820001	830000    0    8.34254351031662e-07
green.293    Pf3D7_09_v3	835001	895000    1    1.35723640229167e-07
green.294    Pf3D7_09_v3	900001	945000    2    1.68163043058573e-07
green.295    Pf3D7_09_v3	950001	955000    1    1.59869774191714e-06
green.296    Pf3D7_09_v3	965001	985000    0    4.18870299142251e-07
green.297    Pf3D7_09_v3	990001	1005000    0    5.88570337908743e-07
green.298    Pf3D7_09_v3	1010001	1015000    0    1.48741638064394e-06
green.299    Pf3D7_09_v3	1020001	1045000    3    1.21573573076986e-06
green.29    Pf3D7_02_v3	440001	455000    0    5.88756614040538e-07
green.2    PFC10_API_IRAB	1	30000    0    2.97272024516262e-07
green.300    Pf3D7_09_v3	1050001	1070000    0    4.47237001059976e-07
green.301    Pf3D7_09_v3	1075001	1095000    1    4.20459845085619e-07
green.302    Pf3D7_09_v3	1100001	1125000    2    3.48200526537654e-07
green.303    Pf3D7_09_v3	1135001	1145000    2    8.27861092200723e-07
green.304    Pf3D7_09_v3	1150001	1195000    3    1.70288289537467e-07
green.305    Pf3D7_09_v3	1200001	1250000    0    1.94306642384689e-07
green.306    Pf3D7_09_v3	1255001	1260000    1    1.92349097240717e-06
green.307    Pf3D7_09_v3	1285001	1305000    1    3.67057606104733e-07
green.308    Pf3D7_09_v3	1310001	1315000    0    1.54727542917819e-06
green.309    Pf3D7_09_v3	1320001	1345000    1    3.77423399290388e-07
green.30    Pf3D7_02_v3	465001	480000    0    5.25704151916821e-07
green.310    Pf3D7_09_v3	1350001	1360000    1    7.34831724812468e-07
green.311    Pf3D7_09_v3	1370001	1385000    2    5.96918303702745e-07
green.312    Pf3D7_09_v3	1390001	1395000    1    1.60846636151288e-06
green.313    Pf3D7_09_v3	1405001	1420000    0    5.64314606369193e-07
green.314    Pf3D7_09_v3	1425001	1445000    2    3.64496408992515e-07
green.315    Pf3D7_09_v3	1450001	1455000    0    1.57265130104565e-06
green.316    Pf3D7_09_v3	1460001	1470000    1    8.54402019570502e-07
green.317    Pf3D7_10_v3	60001	65000    0    1.44175952115425e-06
green.318    Pf3D7_10_v3	70001	145000    2    1.11469371965402e-07
green.319    Pf3D7_10_v3	150001	195000    1    2.00872921546634e-07
green.31    Pf3D7_02_v3	485001	500000    0    4.67378044177863e-07
green.320    Pf3D7_10_v3	200001	245000    0    1.88018029531612e-07
green.321    Pf3D7_10_v3	255001	285000    21    8.4514859427013e-07
green.322    Pf3D7_10_v3	290001	295000    0    1.6405910009574e-06
green.323    Pf3D7_10_v3	300001	320000    5    1.91366569093645e-06
green.324    Pf3D7_10_v3	325001	345000    3    4.41599390089686e-07
green.325    Pf3D7_10_v3	350001	380000    4    9.25814513510872e-07
green.326    Pf3D7_10_v3	390001	420000    2    2.65112013072375e-07
green.327    Pf3D7_10_v3	425001	430000    0    1.52390946680516e-06
green.328    Pf3D7_10_v3	435001	445000    0    8.85223118930194e-07
green.329    Pf3D7_10_v3	450001	490000    1    2.12429367967124e-07
green.32    Pf3D7_02_v3	505001	520000    1    5.78882660850659e-07
green.330    Pf3D7_10_v3	500001	595000    8    1.06552641123562e-07
green.331    Pf3D7_10_v3	600001	645000    1    1.4509764921624e-07
green.332    Pf3D7_10_v3	655001	695000    5    7.30764101032451e-07
green.333    Pf3D7_10_v3	700001	735000    1    2.2605268152401e-07
green.334    Pf3D7_10_v3	750001	770000    12    1.40338242984501e-06
green.335    Pf3D7_10_v3	775001	840000    2    1.41383302835385e-07
green.336    Pf3D7_10_v3	850001	880000    0    3.00229336494699e-07
green.337    Pf3D7_10_v3	885001	900000    0    6.28079013911339e-07
green.338    Pf3D7_10_v3	905001	910000    0    1.71644130749402e-06
green.339    Pf3D7_10_v3	915001	935000    0    4.38253405310021e-07
