greenS.274    Pf3D7_09_v3	80001	170000    0    1.15517929120219e-07
greenS.275    Pf3D7_09_v3	180001	205000    0    3.51845279253647e-07
greenS.277    Pf3D7_09_v3	340001	345000    0    1.75151795490801e-06
greenS.278    Pf3D7_09_v3	350001	360000    1    8.99373362019427e-07
greenS.279    Pf3D7_09_v3	365001	375000    5    7.4965951462712e-07
greenS.27    Pf3D7_02_v3	410001	425000    0    4.99165676222366e-07
greenS.280    Pf3D7_09_v3	380001	415000    1    2.50475144400828e-07
greenS.281    Pf3D7_09_v3	420001	460000    2    2.03216444442575e-07
greenS.282    Pf3D7_09_v3	465001	495000    0    2.99744716669546e-07
greenS.283    Pf3D7_09_v3	500001	595000    7    8.4137261239533e-08
greenS.284    Pf3D7_09_v3	600001	625000    1    3.5269377673256e-07
greenS.285    Pf3D7_09_v3	630001	685000    4    1.21996250375059e-07
greenS.286    Pf3D7_09_v3	690001	695000    0    1.595970305317e-06
greenS.287    Pf3D7_09_v3	710001	740000    1    2.48231876559014e-07
greenS.288    Pf3D7_09_v3	750001	760000    2    2.90809616067211e-06
greenS.289    Pf3D7_09_v3	770001	775000    0    1.88694578512344e-06
greenS.28    Pf3D7_02_v3	430001	435000    0    2.25213647081421e-06
greenS.290    Pf3D7_09_v3	780001	795000    0    5.03048422089825e-07
greenS.291    Pf3D7_09_v3	805001	815000    0    7.96102964896793e-07
greenS.292    Pf3D7_09_v3	820001	830000    0    7.0145106819381e-07
greenS.293    Pf3D7_09_v3	835001	895000    0    1.25493296449276e-07
greenS.294    Pf3D7_09_v3	900001	945000    1    1.68185094020883e-07
greenS.295    Pf3D7_09_v3	950001	955000    1    1.54950623995682e-06
greenS.296    Pf3D7_09_v3	965001	985000    0    3.89438532020892e-07
greenS.297    Pf3D7_09_v3	990001	1005000    0    5.2810950736401e-07
greenS.298    Pf3D7_09_v3	1010001	1015000    0    1.49670789363589e-06
greenS.299    Pf3D7_09_v3	1020001	1045000    1    3.26431575640838e-07
greenS.29    Pf3D7_02_v3	440001	455000    0    6.30327613742636e-07
greenS.2    PFC10_API_IRAB	1	30000    0    2.68842950987227e-07
greenS.300    Pf3D7_09_v3	1050001	1070000    0    3.71103946735523e-07
greenS.301    Pf3D7_09_v3	1075001	1095000    1    4.01565567015716e-07
greenS.302    Pf3D7_09_v3	1100001	1125000    0    3.51887873291102e-07
greenS.303    Pf3D7_09_v3	1135001	1145000    2    7.84474606916061e-07
greenS.304    Pf3D7_09_v3	1150001	1195000    2    1.76491932710042e-07
greenS.305    Pf3D7_09_v3	1200001	1250000    0    1.66230498522184e-07
greenS.306    Pf3D7_09_v3	1255001	1260000    1    1.76308123224753e-06
greenS.307    Pf3D7_09_v3	1285001	1305000    1    3.60576120624312e-07
greenS.308    Pf3D7_09_v3	1310001	1315000    0    2.19761011962489e-06
greenS.309    Pf3D7_09_v3	1320001	1345000    0    3.34097288746947e-07
greenS.30    Pf3D7_02_v3	465001	480000    0    4.70269366377908e-07
greenS.310    Pf3D7_09_v3	1350001	1360000    0    7.2430754804624e-07
greenS.311    Pf3D7_09_v3	1370001	1385000    1    4.91151618681464e-07
greenS.312    Pf3D7_09_v3	1390001	1395000    0    1.81738270363458e-06
greenS.313    Pf3D7_09_v3	1405001	1420000    0    5.77963867388087e-07
greenS.314    Pf3D7_09_v3	1425001	1445000    0    4.01341128209282e-07
greenS.315    Pf3D7_09_v3	1450001	1455000    0    1.43868882742297e-06
greenS.316    Pf3D7_09_v3	1460001	1470000    1    9.36308767302931e-07
greenS.317    Pf3D7_10_v3	60001	65000    0    1.70567564703595e-06
greenS.318    Pf3D7_10_v3	70001	145000    0    1.03494283142916e-07
greenS.319    Pf3D7_10_v3	150001	195000    0    1.67901467573593e-07
greenS.31    Pf3D7_02_v3	485001	500000    0    5.21142255684603e-07
greenS.320    Pf3D7_10_v3	200001	245000    0    1.93317570073686e-07
greenS.321    Pf3D7_10_v3	255001	285000    19    8.0936823348495e-07
greenS.322    Pf3D7_10_v3	290001	295000    0    1.75224788302153e-06
greenS.323    Pf3D7_10_v3	300001	320000    5    2.05262964223001e-06
greenS.324    Pf3D7_10_v3	325001	345000    2    3.74804106203881e-07
greenS.325    Pf3D7_10_v3	350001	380000    2    8.89616905706496e-07
greenS.326    Pf3D7_10_v3	390001	420000    0    3.23283513196035e-07
greenS.327    Pf3D7_10_v3	425001	430000    0    1.50816696057712e-06
greenS.328    Pf3D7_10_v3	435001	445000    0    8.06054171358969e-07
greenS.329    Pf3D7_10_v3	450001	490000    0    2.07231199431956e-07
greenS.32    Pf3D7_02_v3	505001	520000    0    5.28522370673843e-07
greenS.330    Pf3D7_10_v3	500001	595000    7    4.08911611637814e-07
greenS.331    Pf3D7_10_v3	600001	645000    1    1.82989807572545e-07
greenS.332    Pf3D7_10_v3	655001	695000    2    6.10920785582594e-07
greenS.333    Pf3D7_10_v3	700001	735000    0    2.41040954845634e-07
greenS.334    Pf3D7_10_v3	750001	770000    9    1.29023716710055e-06
greenS.335    Pf3D7_10_v3	775001	840000    2    1.39816027753179e-07
greenS.336    Pf3D7_10_v3	850001	880000    0    2.68069653115282e-07
greenS.337    Pf3D7_10_v3	885001	900000    0    5.10220610212624e-07
greenS.338    Pf3D7_10_v3	905001	910000    0    1.70829592970992e-06
greenS.339    Pf3D7_10_v3	915001	935000    0    4.65997338996302e-07
greenS.33    Pf3D7_02_v3	525001	545000    1    4.02530643027511e-07
greenS.340    Pf3D7_10_v3	940001	945000    0    1.77895637894304e-06
greenS.341    Pf3D7_10_v3	955001	995000    0    2.5100820742141e-07
greenS.342    Pf3D7_10_v3	1000001	1045000    1    1.71044408544922e-07
greenS.343    Pf3D7_10_v3	1055001	1060000    0    1.75639525456435e-06
greenS.344    Pf3D7_10_v3	1065001	1090000    0    3.1572014208366e-07
greenS.345    Pf3D7_10_v3	1100001	1105000    0    1.80611853203554e-06
greenS.346    Pf3D7_10_v3	1115001	1145000    0    3.1538119791407e-07
greenS.347    Pf3D7_10_v3	1150001	1165000    0    5.702900911191e-07
greenS.348    Pf3D7_10_v3	1175001	1185000    0    7.86939405525867e-07
greenS.349    Pf3D7_10_v3	1190001	1235000    0    1.9619414477528e-07
greenS.34    Pf3D7_02_v3	550001	595000    0    1.46402852494296e-07
greenS.350    Pf3D7_10_v3	1240001	1245000    0    1.68776410174928e-06
greenS.351    Pf3D7_10_v3	1250001	1260000    10    2.76225454836955e-06
greenS.352    Pf3D7_10_v3	1265001	1285000    0    3.82422185155494e-07
greenS.353    Pf3D7_10_v3	1300001	1315000    4    5.19495923220463e-07
greenS.354    Pf3D7_10_v3	1320001	1325000    0    1.67707961068974e-06
greenS.355    Pf3D7_10_v3	1335001	1345000    1    8.13940737435045e-07
greenS.356    Pf3D7_10_v3	1350001	1375000    1    3.66349815729267e-07
greenS.357    Pf3D7_10_v3	1385001	1395000    0    9.64128690106551e-07
greenS.358    Pf3D7_10_v3	1400001	1405000    0    1.77708844255598e-06
greenS.359    Pf3D7_10_v3	1410001	1420000    0    8.5087181348455e-07
greenS.35    Pf3D7_02_v3	600001	625000    1    3.62729361970861e-07
greenS.360    Pf3D7_10_v3	1425001	1435000    5    8.55336909551129e-07
greenS.361    Pf3D7_10_v3	1440001	1445000    0    1.59042982566176e-06
greenS.362    Pf3D7_10_v3	1450001	1460000    0    6.96351705459088e-07
greenS.363    Pf3D7_10_v3	1465001	1520000    0    1.50899889121271e-07
greenS.364    Pf3D7_10_v3	1530001	1540000    94    6.31508593248297e-05
greenS.365    Pf3D7_10_v3	1550001	1570000    0    4.22005523793453e-07
greenS.366    Pf3D7_11_v3	115001	120000    0    1.6129098621373e-06
greenS.367    Pf3D7_11_v3	125001	190000    0    1.28537020505432e-07
greenS.368    Pf3D7_11_v3	195001	220000    1    3.82160835461923e-07
greenS.369    Pf3D7_11_v3	225001	240000    1    6.20085245315975e-07
greenS.36    Pf3D7_02_v3	630001	690000    0    1.37723704906774e-07
greenS.370    Pf3D7_11_v3	250001	255000    0    1.72665090884938e-06
greenS.371    Pf3D7_11_v3	260001	265000    0    1.46050510705654e-06
greenS.372    Pf3D7_11_v3	270001	285000    0    5.08241171119887e-07
greenS.373    Pf3D7_11_v3	290001	300000    0    9.22342200941394e-07
greenS.374    Pf3D7_11_v3	305001	335000    1    2.9754713586206e-07
greenS.375    Pf3D7_11_v3	350001	395000    2    1.75937870758764e-07
greenS.377    Pf3D7_11_v3	535001	545000    0    9.86189847499615e-07
greenS.378    Pf3D7_11_v3	555001	580000    0    4.02165601513972e-07
greenS.379    Pf3D7_11_v3	585001	590000    0    1.63994905353813e-06
greenS.37    Pf3D7_02_v3	700001	715000    0    6.07110855248495e-07
greenS.380    Pf3D7_11_v3	605001	610000    0    1.16753075682436e-06
greenS.381    Pf3D7_11_v3	615001	630000    0    5.59941988763766e-07
greenS.382    Pf3D7_11_v3	635001	660000    0    3.10230903261247e-07
greenS.383    Pf3D7_11_v3	665001	670000    2    1.79033388826591e-06
greenS.384    Pf3D7_11_v3	675001	695000    2    3.43246972249008e-07
greenS.385    Pf3D7_11_v3	700001	725000    5    3.40618690716215e-07
greenS.386    Pf3D7_11_v3	730001	745000    1    5.51456902612215e-07
greenS.387    Pf3D7_11_v3	750001	755000    0    1.42029571094195e-06
greenS.388    Pf3D7_11_v3	765001	770000    0    1.56187064761101e-06
greenS.389    Pf3D7_11_v3	775001	785000    3    9.1418184763124e-07
greenS.38    Pf3D7_02_v3	720001	745000    9    3.01575029998565e-07
greenS.390    Pf3D7_11_v3	790001	830000    0    1.9544933228259e-07
greenS.391    Pf3D7_11_v3	835001	920000    15    1.08196082472112e-07
greenS.392    Pf3D7_11_v3	925001	930000    0    1.34748548122898e-06
greenS.393    Pf3D7_11_v3	935001	945000    0    8.50051075214375e-07
greenS.394    Pf3D7_11_v3	950001	975000    5    2.87078384469952e-07
greenS.395    Pf3D7_11_v3	980001	1015000    2    2.55188591663432e-07
greenS.396    Pf3D7_11_v3	1020001	1025000    0    1.57660902665453e-06
greenS.397    Pf3D7_11_v3	1030001	1045000    0    6.13277796625708e-07
greenS.398    Pf3D7_11_v3	1050001	1080000    9    1.30654228448584e-06
greenS.399    Pf3D7_11_v3	1085001	1110000    0    3.09259769614023e-07
greenS.39    Pf3D7_02_v3	750001	760000    7    2.44804107254699e-06
greenS.3    Pf3D7_01_v3	95001	125000    9    8.68802719719422e-07
greenS.400    Pf3D7_11_v3	1115001	1145000    2    2.28595526130225e-07
greenS.401    Pf3D7_11_v3	1150001	1160000    1    9.25652796029854e-07
greenS.402    Pf3D7_11_v3	1165001	1170000    0    1.45890960333847e-06
greenS.403    Pf3D7_11_v3	1180001	1185000    0    1.54981724860805e-06
greenS.404    Pf3D7_11_v3	1190001	1195000    0    1.62345989219492e-06
greenS.405    Pf3D7_11_v3	1200001	1215000    1    6.30070720574368e-07
greenS.406    Pf3D7_11_v3	1220001	1235000    3    5.86062228050005e-07
